participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.completionlink,session.config.real_world_currency_per_point,session.config.name,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
104,ejpota9j,247880,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:35.017325,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0,247880,1,1,-1,24.4,1,9.54,9421086753,1,14,,33.44,3,1,33.31,0,0,9.31,6,1,4,,0.0,247880,4,14,-1,12.78,1,10.15,8570324169,7,41,,32.51,3,0,10.23,-1,1,90.33,6,2,4,,0.0,247880,3,143,0,22.55,1,5.88,2147095638,8,33,,19.21,3,0,15.42,-1,0,7.69,6,3,4,,0.0,247880,2,1432,1,10.17,1,4.99,8623019457,2,22,,42.61,3,1,43.66,-2,0,4.83,6,4,104,,0.0,Independent,,Center,1,1,104,,0.0,25-34,Female,,,1,1
105,vpl1g1mt,937518,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:35.953267,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0,937518,1,1,2,25.91,1,298.39,5023469187,8,18,,27.45,3,1,125.14,2,0,12.22,6,1,5,,0.0,937518,4,14,1,11.96,1,9.73,9302875614,4,48,,37.42,2,1,66.04,2,0,6.64,6,2,5,,0.0,937518,2,142,-1,19.12,1,7.43,1279846503,5,24,,36.7,3,1,57.45,0,0,7.75,6,3,5,,0.0,937518,3,1423,2,10.55,1,7.89,2479516308,9,38,,102.91,2,1,56.49,2,0,5.28,6,4,105,,0.0,Republican,Moderate,,1,1,105,,0.0,55-64,Male,,,1,1
106,26xipfzz,263844,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:47.707168,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0,263844,4,4,-1,11.22,1,17.37,0195467283,6,47,,22.89,3,1,71.67,1,1,51.62,6,1,6,,0.0,263844,3,43,-2,9.24,1,5.2,5483091267,4,30,,7.44,3,1,26.14,-2,1,24.85,6,2,6,,0.0,263844,2,432,-1,7.47,1,3.45,7156203984,5,20,,9.72,3,1,36.87,-1,1,45.77,6,3,6,,0.0,263844,1,4321,-2,4.34,1,1.68,7084231596,7,15,,15.03,0,1,31.38,-2,1,20.03,6,4,106,,0.0,Democrat,Moderate,,1,1,106,,0.0,35-44,Male,,,1,1
107,1axme9d4,860910,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:49.015115,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0,860910,3,3,0,64.34,1,35.11,1820547369,4,35,,56.99,0,0,62.84,0,0,29.16,6,1,7,,0.0,860910,4,34,1,17.43,1,4.86,8407391652,7,46,,49.42,0,0,54.83,1,0,16.1,6,2,7,,0.0,860910,1,341,2,23.43,1,3.68,3519468270,4,14,,41.83,3,0,65.91,0,0,7.77,6,3,7,,0.0,860910,2,3412,2,33.08,1,3.9,0531764982,6,24,,33.12,0,0,47.38,0,0,5.4,6,4,107,,0.0,Independent,,Center,1,1,107,,0.0,35-44,Male,,,1,1
108,6kdveu36,197646,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:57.541747,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0,197646,2,2,2,7.86,1,4.84,7691253084,1,26,,8.66,3,0,3.54,2,0,3.62,6,1,8,,0.0,197646,4,24,0,27.94,1,2.12,8961740253,7,42,,6.43,3,0,15.79,-1,0,3.44,6,2,8,,0.0,197646,1,241,2,3.2,1,2.24,3269047185,8,18,,8.58,3,0,6.36,1,0,2.44,6,3,8,,0.0,197646,3,2413,2,54.71,1,14.39,2051937648,4,39,,3.87,0,0,4.36,2,0,2.74,6,4,108,,0.0,Republican,Strong,,1,1,108,,0.0,45-54,Female,,,1,1
109,hbg5pan6,680501,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:58.365399,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0,680501,4,4,1,29.95,1,889.35,9610238745,2,41,,14.57,3,0,6.19,2,0,9.77,6,1,9,,0.0,680501,3,43,2,8.88,1,1.64,9523064871,8,37,,11.92,3,0,4.34,0,0,15.46,6,2,9,,0.0,680501,1,431,2,5.24,1,1.97,9036281754,2,13,,12.84,3,0,12.44,0,0,5.96,6,3,9,,0.0,680501,2,4312,2,8.31,1,1.57,5017968243,1,20,,4.16,3,0,4.36,-1,0,2.83,6,4,109,,0.0,Republican,Moderate,,1,1,109,,0.0,25-34,Male,,I dont share political new online.,1,1
110,m2eyl83x,467311,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:43:58.580007,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0,467311,2,2,-2,16.06,1,11.75,5123764980,8,28,,27.67,3,0,31.41,0,0,9.69,6,1,10,,0.0,467311,1,21,-2,5.53,1,5.02,4518937062,1,15,,7.01,3,0,60.95,0,0,13.76,6,2,10,,0.0,467311,3,213,-1,11.51,1,2.55,8029613574,7,35,,15.9,3,0,102.68,0,0,4.42,6,3,10,,0.0,467311,4,2134,-2,8.8,1,2.98,0426839157,1,44,,13.95,3,0,26.04,0,0,2.51,6,4,110,,0.0,Independent,,Democrat Party,1,1,110,,0.0,25-34,Male,,,1,1
111,muce8lns,792911,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:10.248874,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0,792911,2,2,-2,33.5,1,34.77,8029453761,0,28,,56.75,3,1,128.01,1,0,23.06,6,1,11,,0.0,792911,3,23,-2,27.54,1,13.59,9753862041,9,31,,42.58,3,1,81.06,-1,0,26.55,6,2,11,,0.0,792911,1,231,-2,9.53,1,3.48,2517938046,1,15,,8.15,1,1,138.41,0,0,19.83,6,3,11,,0.0,792911,4,2314,-2,4.78,1,2.73,0325947168,1,43,,16.28,3,1,69.19,0,0,6.96,6,4,111,,0.0,Democrat,Strong,,1,1,111,,0.0,55-64,Male,,,1,1
112,v1d7fywn,224651,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:12.408515,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0,224651,1,1,-2,27.91,1,20.56,5281649703,5,14,,27.97,2,1,187.42,0,0,12.93,6,1,12,,0.0,224651,2,12,-1,23.11,1,24.91,0274186953,8,25,,21.14,2,1,219.7,0,0,15.82,6,2,12,,0.0,224651,4,124,-1,28.67,1,9.3,2469378105,1,44,,17.74,2,1,114.37,0,0,7.5,6,3,12,,0.0,224651,3,1243,-2,13.11,1,5.0,1746902385,2,34,,8.79,2,1,191.27,0,0,7.28,6,4,112,,0.0,Independent,,Democrat Party,1,1,112,,0.0,55-64,Female,,,1,1
113,lseqicfu,648684,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:15.824727,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,13,,0.0,648684,4,4,-2,55.82,1,22.22,6759310842,1,47,,33.95,3,1,207.37,2,0,32.25,6,1,13,,0.0,648684,2,42,-2,46.55,1,17.33,3802547961,1,28,,8.88,1,1,56.78,-1,0,46.93,6,2,13,,0.0,648684,3,423,-1,15.82,1,121.79,1746092385,1,37,,4.12,1,1,16.2,1,0,6.43,6,3,13,,0.0,648684,1,4231,-2,3.93,1,3.08,2817569430,3,17,,7.89,2,0,16.94,-1,0,18.88,6,4,113,,0.0,Democrat,Moderate,,1,1,113,,0.0,18-24,Female,,,1,1
114,nw2hdebe,202422,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:23.826423,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,14,,0.0,202422,4,4,-2,45.73,1,29.18,7564329018,0,47,,36.95,3,0,203.06,1,0,36.08,6,1,14,,0.0,202422,3,43,-1,42.74,1,25.86,2457093816,2,35,,67.2,1,1,99.97,2,0,27.28,6,2,14,,0.0,202422,1,431,-1,31.75,1,5.5,5364210987,0,15,,52.58,0,0,27.16,-2,0,8.37,6,3,14,,0.0,202422,2,4312,-2,41.26,1,3.19,2670159843,1,26,,3.28,1,0,15.19,1,0,19.99,6,4,114,,0.0,Democrat,Moderate,,1,1,114,,0.0,35-44,Female,,,1,1
115,z3g1fh4u,344266,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:26.037356,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,15,,0.0,344266,3,3,-2,72.49,1,16.15,6132058794,5,35,,19.22,0,1,73.08,0,0,10.94,6,1,15,,0.0,344266,4,34,-2,5.52,1,4.26,6195374280,6,44,,18.9,0,1,98.64,0,0,5.47,6,2,15,,0.0,344266,2,342,-2,7.2,1,3.9,9568032714,4,20,,16.37,2,1,52.26,-1,0,11.53,6,3,15,,0.0,344266,1,3421,-2,11.62,1,4.04,4308751962,1,13,,14.33,2,1,13.52,-1,1,34.98,6,4,115,,0.0,Democrat,Strong,,1,1,115,,0.0,18-24,Female,,,1,1
116,5j3bttj4,660352,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:26.080763,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,16,,0.0,660352,3,3,1,21.52,1,16.0,0421936758,4,39,,33.9,3,0,26.94,2,0,15.52,6,1,16,,0.0,660352,1,31,0,41.82,1,9.55,8641379502,8,10,,19.85,3,0,28.38,-1,1,26.07,6,2,16,,0.0,660352,2,312,2,23.6,1,3.39,1603542897,7,28,,11.94,3,1,38.17,1,1,20.69,6,3,16,,0.0,660352,4,3124,1,9.89,1,56.68,5478039261,3,48,,11.04,3,0,70.32,1,0,8.02,6,4,116,,0.0,Republican,Moderate,,1,1,116,,0.0,45-54,Male,,thanks...good luck,1,1
117,0hfei4rf,778510,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:26.492073,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,17,,0.0,778510,2,2,1,104.45,1,12.52,1564078932,2,26,,21.36,3,1,26.68,1,0,97.18,6,1,17,,0.0,778510,1,21,2,33.14,1,13.09,7582314096,1,15,,49.14,1,1,30.81,-2,0,17.15,6,2,17,,0.0,778510,4,214,-2,11.39,1,9.67,5423978601,0,45,,32.01,1,1,13.59,-2,0,12.57,6,3,17,,0.0,778510,3,2143,-2,17.49,1,12.08,4905273618,0,34,,16.55,1,1,19.42,-1,0,15.49,6,4,117,,0.0,Republican,Strong,,1,1,117,,0.0,18-24,Male,,,1,1
118,6g7pi5p0,250050,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:28.069725,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,18,,0.0,250050,1,1,1,18.56,1,17.72,8239640517,5,14,,21.42,3,0,35.21,0,0,12.51,6,1,18,,0.0,250050,2,12,2,10.32,1,5.1,6795381024,3,25,,14.7,3,0,15.48,-1,0,5.1,6,2,18,,0.0,250050,3,123,2,4.41,1,1.83,0531286497,7,34,,16.26,3,0,9.1,0,0,2.64,6,3,18,,0.0,250050,4,1234,2,3.07,1,3.57,3275104689,3,45,,7.25,3,0,8.68,0,0,3.0,6,4,118,,0.0,Republican,Moderate,,1,1,118,,0.0,35-44,Male,,,1,1
119,7uwx08pf,782087,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:29.503753,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,19,,0.0,782087,2,2,1,28.62,1,24.72,6385421907,3,25,,98.76,3,1,204.69,1,1,41.92,6,1,19,,0.0,782087,1,21,1,26.53,1,12.5,0369258471,7,14,,21.76,3,1,64.87,-1,0,16.96,6,2,19,,0.0,782087,3,213,1,37.42,1,38.67,8317690425,0,38,,28.68,3,1,52.15,1,1,57.95,6,3,19,,0.0,782087,4,2134,-1,44.82,1,6.81,3825641097,2,42,,20.94,3,1,63.21,-1,0,43.57,6,4,119,,0.0,Republican,Moderate,,1,1,119,,0.0,65+,Female,,,1,1
120,0jijtjrb,213696,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:32.409775,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,20,,0.0,213696,3,3,2,47.59,1,26.61,0459637128,8,32,,80.77,3,0,50.98,-1,0,40.92,6,1,20,,0.0,213696,2,32,1,24.43,1,16.23,9276143850,8,25,,54.44,3,0,62.64,-2,0,11.36,6,2,20,,0.0,213696,4,324,1,26.46,1,13.22,7352018496,6,48,,46.26,3,0,75.5,2,0,5.7,6,3,20,,0.0,213696,1,3241,1,17.09,1,13.88,7804516923,6,16,,44.8,3,0,43.87,0,0,6.37,6,4,120,,0.0,Republican,Strong,,1,1,120,,0.0,35-44,Male,,,1,1
121,vlp6gxzt,780079,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:35.972852,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,1,,0.0,780079,3,3,-1,11.06,1,15.16,6159372408,2,35,,296.26,3,1,31.84,-1,1,85.64,7,1,1,,0.0,780079,1,31,0,19.27,1,10.3,5816047392,0,15,,32.22,3,1,10.54,0,1,88.83,7,2,1,,0.0,780079,2,312,0,17.15,1,2.82,2315789046,3,25,,2.8,3,0,4.98,0,1,5.43,7,3,1,,0.0,780079,4,3124,-1,8.24,1,2.4,6150723948,2,45,,1.97,3,1,27.3,0,1,7.47,7,4,121,,0.0,Independent,,Republican Party,1,1,121,,0.0,25-34,Male,,,1,1
122,3io7t8ri,933795,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:37.783029,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,2,,0.0,933795,4,4,-1,70.7,1,92.29,5762148309,0,45,,66.69,2,1,56.4,0,0,26.87,7,1,2,,0.0,933795,1,41,2,52.36,1,76.42,2710593648,1,17,,34.41,2,1,191.12,2,0,19.46,7,2,2,,0.0,933795,2,412,0,43.81,1,32.56,8346127509,0,28,,23.98,3,1,132.29,1,1,30.28,7,3,2,,0.0,933795,3,4123,1,45.29,1,9.72,9134752068,4,37,,17.43,2,1,91.18,1,1,30.23,7,4,122,,0.0,Republican,Moderate,,1,1,122,,0.0,45-54,Female,,,1,1
123,iz957t0r,870319,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:51.296767,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,3,,0.0,870319,3,3,0,27.99,1,67.02,6397802514,2,39,,339.5,3,1,117.18,0,0,19.53,7,1,3,,0.0,870319,2,32,-1,19.26,1,12.44,7056182493,6,22,,12.45,2,1,69.64,0,1,21.98,7,2,3,,0.0,870319,1,321,0,14.06,1,4.14,2035918467,2,13,,8.65,2,1,142.79,-1,1,14.48,7,3,3,,0.0,870319,4,3214,-1,17.97,1,3.89,4812075396,1,48,,8.44,3,1,11.25,2,0,12.45,7,4,123,,0.0,Independent,,Democrat Party,1,1,123,,0.0,35-44,Male,,,1,1
124,h0tfd93n,906708,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:51.890958,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,4,,0.0,906708,4,4,-2,14.6,1,18.3,6591378240,3,41,,31.08,3,1,53.0,-1,1,56.28,7,1,4,,0.0,906708,2,42,-1,21.78,1,8.42,8037695142,0,28,,18.5,3,1,30.48,1,1,33.57,7,2,4,,0.0,906708,1,421,-1,10.03,1,7.07,8651204397,2,15,,20.49,3,1,55.82,0,0,3.99,7,3,4,,0.0,906708,3,4213,-1,15.27,1,17.93,1925308476,7,34,,19.0,3,1,100.38,0,0,7.82,7,4,124,,0.0,Independent,,Democrat Party,1,1,124,,0.0,35-44,Male,,Some of the stories were obviously ai generated or similar with Insert Name Here and ample ----,1,1
125,ua6ulflp,317080,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:44:58.057854,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,5,,0.0,317080,4,4,-2,25.61,1,19.75,5270689143,8,44,,23.77,0,0,39.68,0,0,16.02,7,1,5,,0.0,317080,3,43,-1,18.41,1,5.2,1940257638,4,32,,12.18,3,0,30.2,0,0,1.69,7,2,5,,0.0,317080,2,432,-2,5.57,1,2.51,5764918302,8,20,,12.15,0,0,31.82,0,0,2.17,7,3,5,,0.0,317080,1,4321,0,13.53,1,2.54,6178592304,4,15,,22.77,3,0,16.35,0,0,5.86,7,4,125,,0.0,Independent,,Democrat Party,1,1,125,,0.0,25-34,Male,,,1,1
126,17iklkaw,805546,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:04.322836,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,6,,0.0,805546,1,1,2,12.79,1,68.19,2498153706,0,12,,48.25,2,1,134.14,-2,0,21.04,7,1,6,,0.0,805546,2,12,2,43.39,1,48.55,1957230864,7,28,,5.22,3,1,35.39,2,0,5.19,7,2,6,,0.0,805546,4,124,2,4.69,1,3.96,1862934750,1,48,,17.65,2,1,73.82,2,0,6.23,7,3,6,,0.0,805546,3,1243,2,6.71,1,8.75,7543068129,9,39,,12.26,2,1,278.16,2,0,7.12,7,4,126,,0.0,Republican,Strong,,1,1,126,,0.0,18-24,Female,,,1,1
127,ac2p8c23,890063,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:07.712229,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,7,,0.0,890063,1,1,2,33.75,1,34.92,6130872945,9,15,,59.28,3,1,262.63,0,0,19.03,7,1,7,,0.0,890063,4,14,2,22.93,1,16.37,6725894301,3,45,,41.67,3,1,68.87,0,0,6.69,7,2,7,,0.0,890063,3,143,0,28.42,1,7.35,0694285371,3,34,,29.58,3,1,164.98,0,0,4.09,7,3,7,,0.0,890063,2,1432,2,20.91,1,17.61,0935167248,3,25,,8.04,3,1,106.93,-2,0,4.27,7,4,127,,0.0,None,,Center,1,1,127,,0.0,55-64,Male,,"Yes, I take great issue with being forced to select either Democrat, Republican or Completely in the middle. Neither of the parties remotely represent me and I am certainly not ""completely in the middle"" of them. As a researcher you should not be reenforcing this mind set in your study. There are now many Americans that no longer identify with either party. You're out of touch with this country in this regard. ",1,1
128,2nmm1mpw,550875,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:10.629413,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,8,,0.0,550875,3,3,-1,32.37,1,17.36,0621498735,9,35,,79.08,0,0,52.47,-2,1,33.46,7,1,8,,0.0,550875,2,32,-2,8.56,1,11.89,6251893047,8,24,,99.88,0,0,49.05,0,0,7.58,7,2,8,,0.0,550875,4,324,-1,4.76,1,2.69,2635749108,0,42,,7.81,0,1,19.24,-2,0,3.82,7,3,8,,0.0,550875,1,3241,-1,3.76,1,2.75,9568413720,5,11,,25.59,0,0,10.55,-2,0,7.04,7,4,128,,0.0,Independent,,Democrat Party,1,1,128,,0.0,35-44,Female,,,1,1
129,254csnub,471282,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:11.725829,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,9,,0.0,471282,3,3,-2,33.58,1,15.98,1804569372,2,30,,82.1,3,0,33.13,2,0,28.02,7,1,9,,0.0,471282,4,34,-2,15.07,1,41.66,4386095172,2,48,,18.01,1,0,33.07,2,0,18.97,7,2,9,,0.0,471282,1,341,-1,17.59,1,2.98,1529736408,0,11,,27.74,3,0,40.31,-1,0,30.92,7,3,9,,0.0,471282,2,3412,-2,15.59,1,2.45,2841597630,9,20,,49.3,3,0,34.17,-1,0,22.29,7,4,129,,0.0,Democrat,Strong,,1,1,129,,0.0,55-64,Male,,,1,1
130,3tkibvpx,490266,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:31.784394,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,10,,0.0,490266,2,2,1,130.75,1,40.16,4685971302,4,29,,29.04,0,1,220.67,2,1,41.93,7,1,10,,0.0,490266,1,21,-1,12.99,1,13.54,4083675192,2,18,,7.48,0,1,61.85,1,1,25.81,7,2,10,,0.0,490266,3,213,1,7.34,1,7.29,1830796542,5,39,,10.99,3,1,95.88,2,1,99.87,7,3,10,,0.0,490266,4,2134,-2,12.18,1,4.38,0748195623,7,46,,77.93,3,1,74.13,2,0,9.87,7,4,130,,0.0,Independent,,Democrat Party,1,1,130,,0.0,35-44,Female,,,1,1
131,q7ynkgga,960111,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:35.148461,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,11,,0.0,960111,2,2,1,17.08,1,26.57,1327856049,3,27,,34.33,0,0,89.3,2,0,6.03,7,1,11,,0.0,960111,4,24,1,9.36,1,5.37,9823764051,4,47,,22.21,3,0,37.51,1,0,5.52,7,2,11,,0.0,960111,3,243,2,4.95,1,2.6,1845702396,1,38,,27.5,3,0,24.07,1,0,5.87,7,3,11,,0.0,960111,1,2431,-1,19.66,1,3.01,3804271956,3,14,,40.78,3,0,22.44,-1,0,8.39,7,4,131,,0.0,Republican,Moderate,,1,1,131,,0.0,35-44,Female,,,1,1
132,3mcbfddg,680232,0,26,26,demographics_and_payment,PaymentInfo,2025-07-21 15:45:36.607342,1,,,0.0,s2n1d1o7,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=C1NE65SS,1.0,My_survey_static,12,,0.0,680232,4,4,-1,88.86,1,92.1,5472031698,3,42,,98.63,0,1,44.4,-2,0,47.95,7,1,12,,0.0,680232,2,42,-1,40.45,1,56.28,0814236957,1,28,,16.08,2,1,84.69,-2,0,15.55,7,2,12,,0.0,680232,3,423,-1,43.37,1,13.36,0748659132,2,34,,25.08,2,1,34.58,0,0,17.28,7,3,12,,0.0,680232,1,4231,-2,22.17,1,138.07,8549203761,1,15,,12.89,2,1,24.52,0,0,4.84,7,4,132,,0.0,Democrat,Strong,,1,1,132,,0.0,25-34,Female,,,1,1
