participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session.config.participation_fee,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
196,npwjszc1,904018.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:42:03.127174,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,196,,0.0,904018,1,1755117723.24,1,134.0,811.0,0,0.0,4.0,4.0,-2.0,7.82,-1.0,1.0,16.06,1542078936.0,0.0,41.0,-2.0,53.96,0.0,1.0,13.07,-2.0,0.0,9.37,1,1,196,,0.0,904018,1,1755117824.13,1,211.0,845.0,0,0.0,1.0,41.0,-2.0,6.26,-1.0,1.0,20.57,6301245789.0,4.0,12.0,-1.0,21.31,0.0,1.0,8.76,-2.0,0.0,6.13,1,2,196,,0.0,904018,1,1755117887.81,1,232.0,851.0,0,0.0,2.0,412.0,-2.0,4.16,-1.0,1.0,2.52,2104539678.0,0.0,22.0,-1.0,37.1,1.0,1.0,6.74,0.0,0.0,7.39,1,3,196,,0.0,904018,1,1755117946.41,1,123.0,834.0,0,0.0,3.0,4123.0,-2.0,8.12,-1.0,1.0,40.52,4035691278.0,1.0,30.0,-2.0,13.19,0.0,1.0,5.95,-2.0,0.0,6.84,1,4,196,,0.0,Independent,,Democrat Party,1,1,196,,0.0,45-54,Male,,,1,1
197,yyxqwjux,160458.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:43:48.942835,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,197,,0.0,160458,1,1755117829.23,1,113.0,595.0,0,0.0,3.0,3.0,2.0,98.56,1.0,1.0,23.5,2460578931.0,4.0,35.0,0.0,110.98,2.0,1.0,74.1,-1.0,1.0,82.79,1,1,197,,0.0,160458,1,1755118221.57,1,212.0,596.0,0,0.0,2.0,32.0,-1.0,185.66,-1.0,1.0,17.24,3254061987.0,9.0,27.0,1.0,65.04,3.0,1.0,37.85,2.0,1.0,73.34,1,2,197,,0.0,160458,1,1755118602.2,1,111.0,687.0,0,0.0,1.0,321.0,-1.0,68.13,-1.0,1.0,17.91,4361582709.0,0.0,14.0,0.0,67.77,2.0,1.0,61.3,-1.0,1.0,58.33,1,3,197,,0.0,160458,1,1755118877.35,1,224.0,702.0,0,0.0,4.0,3214.0,-2.0,49.12,-1.0,1.0,40.74,1230465789.0,0.0,41.0,-2.0,40.34,2.0,1.0,69.72,-2.0,1.0,36.09,1,4,197,,0.0,Republican,Strong,,1,1,197,,0.0,55-64,Female,,,1,1
198,e7qg3l6q,354870.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:44:26.085304,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,198,,0.0,354870,1,1755117866.15,1,134.0,699.0,0,0.0,4.0,4.0,1.0,22.5,1.0,1.0,27.4,1542078936.0,0.0,41.0,-2.0,21.47,0.0,1.0,131.55,1.0,0.0,13.18,1,1,198,,0.0,354870,1,1755118082.77,1,132.0,814.0,0,0.0,2.0,42.0,1.0,11.18,1.0,1.0,7.72,5471208936.0,2.0,27.0,1.0,21.2,0.0,1.0,47.53,1.0,0.0,6.77,1,2,198,,0.0,354870,1,1755118178.11,1,233.0,817.0,0,0.0,3.0,423.0,1.0,13.39,1.0,1.0,8.9,9673850412.0,1.0,36.0,1.0,3.0,0.0,1.0,59.05,1.0,0.0,5.67,1,3,198,,0.0,354870,1,1755118268.7,1,211.0,818.0,0,0.0,1.0,4231.0,1.0,11.04,1.0,1.0,11.42,3916874205.0,0.0,13.0,-1.0,1.9,0.0,1.0,59.69,1.0,0.0,5.89,1,4,198,,0.0,Republican,Moderate,,1,1,198,,0.0,45-54,Female,,,1,1
199,zspxb5ts,135987.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:45:42.204317,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,199,,0.0,135987,1,1755117942.28,1,232.0,789.0,0,0.0,2.0,2.0,-2.0,15.1,-1.0,1.0,15.15,2104539678.0,5.0,23.0,-1.0,18.27,0.0,1.0,63.58,0.0,0.0,9.96,1,1,199,,0.0,135987,1,1755118064.83,1,124.0,767.0,0,0.0,4.0,24.0,-2.0,12.54,-1.0,1.0,8.1,2134685790.0,2.0,43.0,-1.0,43.91,3.0,1.0,70.28,0.0,0.0,5.96,1,2,199,,0.0,135987,1,1755118206.27,1,231.0,824.0,0,0.0,1.0,241.0,-2.0,12.68,-1.0,1.0,7.21,4532071689.0,3.0,12.0,-1.0,31.53,0.0,1.0,26.94,0.0,0.0,8.82,1,3,199,,0.0,135987,1,1755118294.0,1,123.0,835.0,0,0.0,3.0,2413.0,-2.0,10.77,-1.0,1.0,6.75,4035691278.0,2.0,33.0,-1.0,26.82,3.0,1.0,23.66,0.0,0.0,3.27,1,4,199,,0.0,Independent,,Democrat Party,1,1,199,,0.0,35-44,Female,,,1,1
200,c1uo2x8v,520714.0,0,2,30,my_survey_static,Positioning,2025-08-13 20:47:21.501825,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,200,,0.0,520714,1,1755118041.97,1,112.0,,0,0.0,2.0,2.0,,,,,,,,,,,,,,,,,1,1,200,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,2,200,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,3,200,,0.0, ,0,,0,,,0,,,,,,,,,,,,,,,,,,,,1,4,200,,0.0,,,,1,1,200,,0.0,,,,,1,1
201,hjbwgwv2,998704.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:47:46.257838,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,201,,0.0,998704,1,1755118066.51,1,232.0,303.0,0,0.0,2.0,2.0,1.0,93.6,1.0,1.0,26.79,7548091623.0,0.0,27.0,1.0,273.87,3.0,1.0,205.62,1.0,1.0,19.27,1,1,201,,0.0,998704,1,1755118687.01,1,224.0,771.0,0,0.0,4.0,24.0,-1.0,59.38,-1.0,1.0,16.95,2130465789.0,1.0,41.0,-2.0,23.7,0.0,1.0,31.01,-1.0,0.0,4.78,1,2,201,,0.0,998704,1,1755118824.31,1,111.0,644.0,0,0.0,1.0,241.0,2.0,17.05,1.0,1.0,13.57,4361582709.0,1.0,13.0,-1.0,207.14,0.0,0.0,19.0,-1.0,0.0,4.5,1,3,201,,0.0,998704,1,1755119087.26,1,213.0,838.0,0,0.0,3.0,2413.0,2.0,44.12,1.0,1.0,6.42,6498057231.0,0.0,36.0,1.0,5.44,0.0,1.0,7.02,2.0,0.0,7.19,1,4,201,,0.0,Republican,Moderate,,1,1,201,,0.0,45-54,Female,,,1,1
202,yf18toyz,780740.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:48:59.962182,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,202,,0.0,780740,1,1755118140.19,1,213.0,873.0,0,0.0,3.0,3.0,-1.0,12.24,-1.0,1.0,3.39,524316978.0,2.0,32.0,-1.0,7.2,1.0,0.0,5.7,-1.0,0.0,6.9,1,1,202,,0.0,780740,1,1755118176.41,1,212.0,872.0,0,0.0,2.0,32.0,-1.0,5.96,-1.0,1.0,1.88,2354061987.0,1.0,23.0,-1.0,19.98,1.0,0.0,3.94,-1.0,0.0,1.9,1,2,202,,0.0,780740,1,1755118210.41,1,114.0,887.0,0,0.0,4.0,324.0,0.0,7.42,0.0,1.0,1.75,1527840369.0,4.0,48.0,2.0,3.48,3.0,0.0,2.5,1.0,0.0,3.23,1,3,202,,0.0,780740,1,1755118229.14,1,221.0,881.0,0,0.0,1.0,3241.0,1.0,6.39,1.0,1.0,1.82,6147809532.0,1.0,11.0,-2.0,10.69,3.0,0.0,2.16,-1.0,0.0,1.94,1,4,202,,0.0,Independent,,Center,1,1,202,,0.0,25-34,Female,,,1,1
203,68z95owq,268601.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:49:10.284143,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,203,,0.0,268601,1,1755118150.52,1,111.0,463.0,0,0.0,1.0,1.0,-1.0,39.26,-1.0,1.0,34.6,4361582709.0,1.0,13.0,-1.0,3.88,3.0,1.0,361.25,-2.0,1.0,33.59,1,1,203,,0.0,268601,1,1755118625.31,1,223.0,643.0,0,0.0,3.0,13.0,1.0,27.72,1.0,1.0,12.45,3918640257.0,6.0,30.0,-2.0,59.47,3.0,1.0,159.77,-2.0,0.0,17.28,1,2,203,,0.0,268601,1,1755118902.78,1,222.0,267.0,0,0.0,2.0,132.0,-2.0,56.95,-1.0,1.0,15.94,2134805679.0,0.0,22.0,-1.0,20.16,3.0,1.0,542.22,0.0,0.0,18.76,1,3,203,,0.0,268601,1,1755119557.68,1,214.0,265.0,0,0.0,4.0,1324.0,0.0,8.07,0.0,1.0,6.94,4765328190.0,1.0,47.0,1.0,23.35,3.0,1.0,598.34,1.0,0.0,17.36,1,4,203,,0.0,Independent,,Center,1,1,203,,0.0,55-64,Female,,,1,1
204,de1afkyv,855695.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:49:38.050904,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,204,,0.0,855695,1,1755118178.43,1,222.0,407.0,0,0.0,2.0,2.0,2.0,29.62,1.0,1.0,24.36,4758096312.0,1.0,27.0,1.0,16.44,3.0,1.0,424.89,2.0,0.0,122.66,1,1,204,,0.0,855695,1,1755118798.38,1,124.0,799.0,0,0.0,4.0,24.0,-2.0,26.09,-1.0,1.0,8.48,2134685790.0,4.0,46.0,1.0,43.75,3.0,0.0,24.07,2.0,0.0,14.45,1,2,204,,0.0,855695,1,1755118917.29,1,133.0,856.0,0,0.0,3.0,243.0,-1.0,20.72,-1.0,1.0,2.32,4035796281.0,6.0,36.0,1.0,2.52,3.0,0.0,20.98,2.0,0.0,17.55,1,3,204,,0.0,855695,1,1755118986.25,1,231.0,845.0,0,0.0,1.0,2431.0,-1.0,32.06,-1.0,1.0,4.47,4532071689.0,2.0,13.0,-1.0,1.69,2.0,0.0,18.27,-1.0,0.0,18.38,1,4,204,,0.0,Republican,Strong,,1,1,204,,0.0,25-34,Female,,,1,1
205,twdwldrg,585842.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:51:10.133233,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,205,,0.0,585842,1,1755118270.22,1,234.0,733.0,0,0.0,4.0,4.0,0.0,41.79,0.0,1.0,29.43,1542068379.0,7.0,43.0,-1.0,32.1,3.0,0.0,65.67,1.0,0.0,28.9,1,1,205,,0.0,585842,1,1755118468.51,1,121.0,787.0,0,0.0,1.0,41.0,1.0,22.53,1.0,1.0,9.59,5473601298.0,3.0,13.0,-1.0,47.59,3.0,0.0,35.71,-1.0,0.0,7.78,1,2,205,,0.0,585842,1,1755118592.38,1,113.0,792.0,0,0.0,3.0,413.0,1.0,8.35,1.0,1.0,31.83,2465078931.0,3.0,35.0,0.0,17.78,3.0,0.0,52.86,0.0,0.0,4.54,1,3,205,,0.0,585842,1,1755118708.16,1,222.0,821.0,0,0.0,2.0,4132.0,0.0,27.47,0.0,1.0,5.39,9178436250.0,4.0,24.0,0.0,20.81,3.0,0.0,27.95,0.0,0.0,5.76,1,4,205,,0.0,Independent,,Republican Party,1,1,205,,0.0,25-34,Female,,,1,1
206,2pz86zb2,463581.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:51:33.021993,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,206,,0.0,463581,1,1755118293.07,1,121.0,827.0,0,0.0,1.0,1.0,-2.0,8.39,-1.0,1.0,13.1,5473601298.0,0.0,15.0,0.0,22.73,3.0,1.0,30.33,0.0,0.0,7.17,1,1,206,,0.0,463581,1,1755118375.13,1,133.0,828.0,0,0.0,3.0,13.0,-2.0,5.35,-1.0,1.0,3.28,4035976281.0,0.0,34.0,0.0,7.31,3.0,1.0,57.98,0.0,0.0,2.73,1,2,206,,0.0,463581,1,1755118452.13,1,134.0,859.0,0,0.0,4.0,134.0,-2.0,3.84,-1.0,1.0,2.31,1452078936.0,1.0,44.0,0.0,3.39,3.0,1.0,33.39,0.0,0.0,3.03,1,3,206,,0.0,463581,1,1755118498.47,1,122.0,834.0,0,0.0,2.0,1342.0,-2.0,4.44,-1.0,1.0,2.35,5241907368.0,0.0,25.0,0.0,1.78,3.0,1.0,59.19,0.0,0.0,3.56,1,4,206,,0.0,Democrat,Strong,,1,1,206,,0.0,45-54,Male,,,1,1
207,mooxtkqt,615719.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:51:51.171114,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,207,,0.0,615719,1,1755118311.25,1,131.0,822.0,0,0.0,1.0,1.0,-2.0,21.27,-1.0,1.0,13.68,4153276089.0,0.0,14.0,0.0,17.17,3.0,0.0,27.89,0.0,1.0,29.72,1,1,207,,0.0,615719,1,1755118421.43,1,233.0,848.0,0,0.0,3.0,13.0,1.0,13.76,1.0,1.0,7.62,9673850412.0,4.0,38.0,2.0,13.16,3.0,1.0,19.0,0.0,1.0,33.24,1,2,207,,0.0,615719,1,1755118509.1,1,134.0,844.0,0,0.0,4.0,134.0,-2.0,5.89,-1.0,1.0,2.66,1452078936.0,4.0,40.0,-2.0,13.46,3.0,1.0,36.91,-1.0,1.0,9.93,1,3,207,,0.0,615719,1,1755118578.43,1,122.0,804.0,0,0.0,2.0,1342.0,-2.0,9.21,-1.0,1.0,2.23,5241907368.0,0.0,25.0,0.0,14.69,3.0,1.0,71.23,0.0,0.0,6.38,1,4,207,,0.0,Democrat,Moderate,,1,1,207,,0.0,18-24,Male,,,1,1
208,mwsvvdhq,902320.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:52:32.795368,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,208,,0.0,902320,1,1755118352.83,1,114.0,589.0,0,0.0,4.0,4.0,-2.0,16.29,-1.0,1.0,30.84,1527840369.0,0.0,41.0,-2.0,71.58,3.0,1.0,194.27,-2.0,1.0,41.63,1,1,208,,0.0,902320,1,1755118707.91,1,213.0,712.0,0,0.0,3.0,43.0,-2.0,15.34,-1.0,1.0,16.19,254316978.0,9.0,38.0,2.0,73.62,3.0,1.0,84.33,0.0,1.0,55.88,1,2,208,,0.0,902320,1,1755118953.53,1,211.0,714.0,0,0.0,1.0,431.0,-2.0,11.65,-1.0,1.0,12.64,6320145789.0,4.0,11.0,-2.0,78.44,3.0,1.0,85.26,-2.0,1.0,19.17,1,3,208,,0.0,902320,1,1755119161.01,1,122.0,741.0,0,0.0,2.0,4312.0,-2.0,31.9,-1.0,1.0,9.45,5241907368.0,5.0,20.0,-2.0,71.88,3.0,1.0,48.15,1.0,1.0,241.85,1,4,208,,0.0,Democrat,Strong,,1,1,208,,0.0,45-54,Male,,Seeing the range of headlines on the same topics was interesting. I hope the study goes well.,1,1
209,3uj1v1ed,515862.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:54:40.852619,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,209,,0.0,515862,1,1755118480.91,1,133.0,695.0,0,0.0,3.0,3.0,-1.0,20.11,-1.0,1.0,18.05,4035976281.0,1.0,30.0,-2.0,48.6,3.0,1.0,119.3,-2.0,0.0,5.11,1,1,209,,0.0,515862,1,1755118692.5,1,232.0,783.0,0,0.0,2.0,32.0,-1.0,24.34,-1.0,1.0,3.13,2104359678.0,3.0,24.0,0.0,16.37,3.0,1.0,74.57,0.0,0.0,3.05,1,2,209,,0.0,515862,1,1755118814.37,1,221.0,832.0,0,0.0,1.0,321.0,-1.0,14.25,-1.0,1.0,4.35,6452701398.0,1.0,14.0,0.0,2.68,3.0,1.0,48.36,0.0,0.0,2.5,1,3,209,,0.0,515862,1,1755118886.93,1,114.0,830.0,0,0.0,4.0,3214.0,-2.0,4.07,-1.0,1.0,2.87,1527840369.0,5.0,44.0,0.0,18.26,3.0,1.0,46.08,0.0,0.0,4.44,1,4,209,,0.0,Independent,,Democrat Party,1,1,209,,0.0,18-24,Female,,,1,1
210,nbl59ylk,761219.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:56:24.066213,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,210,,0.0,761219,1,1755118584.14,1,211.0,555.0,0,0.0,1.0,1.0,-2.0,24.51,-1.0,1.0,17.93,6301245789.0,4.0,12.0,-1.0,39.68,1.0,1.0,265.99,0.0,0.0,20.57,1,1,210,,0.0,761219,1,1755118953.47,1,223.0,789.0,0,0.0,3.0,13.0,-2.0,15.45,-1.0,1.0,14.83,452936187.0,5.0,33.0,-1.0,28.79,1.0,1.0,54.83,0.0,0.0,3.12,1,2,210,,0.0,761219,1,1755119071.02,1,232.0,780.0,0,0.0,2.0,132.0,-2.0,6.62,-1.0,1.0,4.39,2104359678.0,2.0,20.0,-2.0,32.34,1.0,1.0,78.34,-1.0,0.0,6.77,1,3,210,,0.0,761219,1,1755119199.95,1,224.0,818.0,0,0.0,4.0,1324.0,-2.0,4.57,-1.0,1.0,2.47,1230465789.0,0.0,41.0,-2.0,19.24,1.0,1.0,57.51,0.0,0.0,5.72,1,4,210,,0.0,Democrat,Strong,,1,1,210,,0.0,45-54,Male,,,1,1
211,wf5v5j74,857108.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:57:21.911049,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,211,,0.0,857108,1,1755118642.55,1,134.0,455.0,0,0.0,4.0,4.0,-1.0,118.9,-1.0,1.0,84.17,1452078936.0,0.0,41.0,-2.0,60.84,1.0,1.0,183.62,-1.0,0.0,26.23,1,1,211,,0.0,857108,1,1755119118.29,1,231.0,610.0,0,0.0,1.0,41.0,-1.0,57.6,-1.0,1.0,47.71,4352071689.0,0.0,14.0,0.0,36.28,2.0,0.0,150.15,-1.0,0.0,13.48,1,2,211,,0.0,857108,1,1755119425.31,1,112.0,694.0,0,0.0,2.0,412.0,-1.0,57.93,-1.0,1.0,13.88,4265378901.0,0.0,24.0,0.0,17.9,2.0,0.0,119.78,-1.0,0.0,9.3,1,3,211,,0.0,857108,1,1755119645.97,1,223.0,747.0,0,0.0,3.0,4123.0,-1.0,46.67,-1.0,1.0,14.82,452396187.0,0.0,30.0,-2.0,29.75,1.0,0.0,64.61,-1.0,0.0,10.48,1,4,211,,0.0,Democrat,Moderate,,1,1,211,,0.0,18-24,Male,,"The issues you addressed are important to Americans, I hope many more get to react to this issues, in a away that will bring out the best in us, we want a better society",1,1
212,lkobq1ju,735653.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:58:28.772923,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,212,,0.0,735653,1,1755118708.83,1,234.0,208.0,0,0.0,4.0,4.0,1.0,163.71,1.0,1.0,56.33,8751402396.0,1.0,47.0,1.0,117.26,3.0,1.0,356.16,1.0,0.0,68.9,1,1,212,,0.0,735653,1,1755119471.59,1,133.0,623.0,0,0.0,3.0,43.0,0.0,57.97,0.0,1.0,36.84,4035796281.0,0.0,34.0,0.0,94.72,3.0,0.0,90.06,-1.0,0.0,91.58,1,2,212,,0.0,735653,1,1755119843.54,1,121.0,587.0,0,0.0,1.0,431.0,0.0,90.17,0.0,1.0,30.05,5437601298.0,6.0,11.0,-2.0,71.62,0.0,0.0,122.71,0.0,0.0,33.69,1,3,212,,0.0,735653,1,1755120192.21,1,112.0,713.0,0,0.0,2.0,4312.0,0.0,36.53,0.0,1.0,24.81,4256378901.0,2.0,25.0,0.0,53.84,3.0,0.0,74.28,-1.0,0.0,26.95,1,4,212,,0.0,Independent,,Center,1,1,212,,0.0,55-64,Female,,,1,1
213,5k996cg2,511721.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-13 20:58:48.583654,1,,,0.0,fiemgs3f,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=CNFR9KML,0.0,1,1755108128.0020251,213,,0.0,511721,1,1755118728.74,1,131.0,614.0,0,0.0,1.0,1.0,1.0,14.82,1.0,1.0,15.65,4153276089.0,0.0,14.0,0.0,63.5,3.0,1.0,194.8,0.0,0.0,5.68,1,1,213,,0.0,511721,1,1755119024.06,1,133.0,754.0,0,0.0,3.0,13.0,1.0,31.94,1.0,1.0,34.59,4035796281.0,0.0,34.0,0.0,12.71,3.0,0.0,69.4,0.0,0.0,5.04,1,2,213,,0.0,511721,1,1755119178.58,1,134.0,788.0,0,0.0,4.0,134.0,-1.0,17.8,-1.0,1.0,2.43,1452078936.0,1.0,44.0,0.0,15.91,3.0,0.0,78.13,0.0,0.0,5.27,1,3,213,,0.0,511721,1,1755119299.02,1,112.0,807.0,0,0.0,2.0,1342.0,1.0,13.87,1.0,1.0,2.34,4265378901.0,3.0,25.0,0.0,8.79,3.0,1.0,70.19,0.0,0.0,4.56,1,4,213,,0.0,Independent,,Center,1,1,213,,0.0,35-44,Female,,Thanks for this opportunity!,1,1
