participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.completionlink,session.config.name,session.config.real_world_currency_per_point,session._events_loaded,session.start_time,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.initialized_round,my_survey_static.1.player.time_start_round,my_survey_static.1.player.assigned_seed,my_survey_static.1.player.seed,my_survey_static.1.player.round_time_left,my_survey_static.1.player.round_timed_out,my_survey_static.1.player.waited_n_refresh,my_survey_static.1.player.topic_number,my_survey_static.1.player.interacted_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.partition_user,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.initialized_round,my_survey_static.2.player.time_start_round,my_survey_static.2.player.assigned_seed,my_survey_static.2.player.seed,my_survey_static.2.player.round_time_left,my_survey_static.2.player.round_timed_out,my_survey_static.2.player.waited_n_refresh,my_survey_static.2.player.topic_number,my_survey_static.2.player.interacted_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.partition_user,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.initialized_round,my_survey_static.3.player.time_start_round,my_survey_static.3.player.assigned_seed,my_survey_static.3.player.seed,my_survey_static.3.player.round_time_left,my_survey_static.3.player.round_timed_out,my_survey_static.3.player.waited_n_refresh,my_survey_static.3.player.topic_number,my_survey_static.3.player.interacted_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.partition_user,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.initialized_round,my_survey_static.4.player.time_start_round,my_survey_static.4.player.assigned_seed,my_survey_static.4.player.seed,my_survey_static.4.player.round_time_left,my_survey_static.4.player.round_timed_out,my_survey_static.4.player.waited_n_refresh,my_survey_static.4.player.topic_number,my_survey_static.4.player.interacted_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.partition_user,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
46,m9reeorv,819455.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:25:58.414169,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,46,,0.0,819455,1,1755602758.7,1,121.0,675.0,0,0.0,1.0,1.0,1.0,61.21,1.0,1.0,29.67,5436701298.0,8.0,19.0,2.0,80.97,0.0,1.0,55.26,2.0,1.0,33.53,1,1,46,,0.0,819455,1,1755603020.75,1,223.0,815.0,0,0.0,3.0,13.0,1.0,25.47,1.0,1.0,10.39,9381640752.0,4.0,36.0,1.0,40.08,0.0,1.0,10.36,1.0,1.0,34.14,1,2,46,,0.0,819455,1,1755603143.31,1,122.0,859.0,0,0.0,2.0,132.0,1.0,17.0,1.0,1.0,2.98,5241908763.0,2.0,24.0,0.0,6.22,0.0,1.0,16.37,0.0,1.0,31.04,1,3,46,,0.0,819455,1,1755603219.38,1,214.0,875.0,0,0.0,4.0,1324.0,1.0,8.69,1.0,1.0,7.63,3827945016.0,3.0,47.0,1.0,5.94,2.0,0.0,5.98,2.0,1.0,22.24,1,4,46,,0.0,Republican,Moderate,,1,1,46,,0.0,35-44,Female,,,1,1
47,3re50rga,541877.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:26:53.329837,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,47,,0.0,541877,1,1755602813.62,1,123.0,749.0,0,0.0,3.0,3.0,1.0,41.91,1.0,1.0,31.07,435769128.0,0.0,30.0,-2.0,7.94,0.0,0.0,72.24,2.0,0.0,7.62,1,1,47,,0.0,541877,1,1755602976.13,1,112.0,761.0,0,0.0,2.0,32.0,2.0,47.27,1.0,1.0,8.93,4256978301.0,0.0,24.0,0.0,5.72,2.0,1.0,79.16,1.0,0.0,7.7,1,2,47,,0.0,541877,1,1755603126.39,1,211.0,824.0,0,0.0,1.0,321.0,2.0,16.76,1.0,1.0,5.26,3798164250.0,1.0,17.0,1.0,6.42,3.0,1.0,49.91,-2.0,0.0,5.19,1,3,47,,0.0,541877,1,1755603211.86,1,134.0,793.0,0,0.0,4.0,3214.0,0.0,11.03,0.0,1.0,10.66,1452087369.0,7.0,43.0,-1.0,10.05,0.0,1.0,76.94,-1.0,0.0,5.7,1,4,47,,0.0,Republican,Strong,,1,1,47,,0.0,35-44,Female,,"The survey was okay, I did not experience any issue",1,1
48,rmjv204p,130089.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:26:56.547014,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,48,,0.0,130089,1,1755602816.62,1,223.0,772.0,0,0.0,3.0,3.0,-1.0,13.35,-1.0,1.0,20.21,452396817.0,7.0,38.0,2.0,59.94,3.0,1.0,36.73,0.0,1.0,14.75,1,1,48,,0.0,130089,1,1755602962.07,1,211.0,827.0,0,0.0,1.0,31.0,-1.0,6.7,-1.0,1.0,4.23,6302415789.0,0.0,16.0,1.0,54.5,3.0,1.0,9.5,0.0,0.0,3.88,1,2,48,,0.0,130089,1,1755603041.3,1,114.0,869.0,0,0.0,4.0,314.0,-1.0,2.9,-1.0,1.0,5.41,1524783609.0,2.0,42.0,-1.0,4.55,3.0,1.0,20.15,0.0,0.0,3.23,1,3,48,,0.0,130089,1,1755603078.05,1,132.0,883.0,0,0.0,2.0,3142.0,-1.0,4.78,-1.0,1.0,4.51,4527190863.0,0.0,24.0,0.0,2.26,3.0,1.0,7.29,1.0,0.0,4.33,1,4,48,,0.0,Democrat,Moderate,,1,1,48,,0.0,25-34,Female,,,1,1
49,n4g2ih36,562484.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:27:16.815046,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,49,,0.0,562484,1,1755602837.07,1,224.0,343.0,0,0.0,4.0,4.0,-1.0,305.28,-1.0,1.0,170.96,1203546798.0,1.0,42.0,-1.0,48.25,0.0,1.0,34.47,-1.0,1.0,133.3,1,1,49,,0.0,562484,1,1755603533.81,1,232.0,773.0,0,0.0,2.0,42.0,-1.0,57.2,-1.0,1.0,34.44,2015439768.0,6.0,29.0,2.0,27.01,0.0,0.0,9.62,2.0,1.0,118.43,1,2,49,,0.0,562484,1,1755603782.63,1,113.0,837.0,0,0.0,3.0,423.0,-2.0,11.96,-1.0,1.0,5.66,2465803971.0,1.0,34.0,0.0,16.86,0.0,1.0,31.37,-1.0,0.0,25.93,1,3,49,,0.0,562484,1,1755603875.9,1,211.0,768.0,0,0.0,1.0,4231.0,-2.0,87.67,-1.0,1.0,2.52,6302415789.0,3.0,12.0,-1.0,24.47,0.0,1.0,19.39,-2.0,0.0,71.17,1,4,49,,0.0,Democrat,Strong,,1,1,49,,0.0,55-64,Female,,,1,1
50,uyj615lp,750706.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:29:25.589790,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,50,,0.0,750706,1,1755602965.88,1,113.0,551.0,0,0.0,3.0,3.0,2.0,109.31,1.0,1.0,80.92,2465803791.0,2.0,36.0,1.0,17.15,0.0,1.0,143.53,2.0,1.0,30.58,1,1,50,,0.0,750706,1,1755603349.11,1,114.0,753.0,0,0.0,4.0,34.0,2.0,34.08,1.0,1.0,29.61,1254783609.0,9.0,49.0,2.0,32.86,0.0,1.0,52.3,2.0,1.0,36.48,1,2,50,,0.0,750706,1,1755603550.47,1,231.0,787.0,0,0.0,1.0,341.0,2.0,13.84,1.0,1.0,7.32,8473295610.0,2.0,17.0,1.0,27.6,2.0,1.0,66.67,2.0,1.0,54.07,1,3,50,,0.0,750706,1,1755603722.82,1,112.0,823.0,0,0.0,2.0,3412.0,2.0,20.21,1.0,1.0,5.36,4256798301.0,4.0,27.0,1.0,18.64,0.0,1.0,34.5,2.0,1.0,14.79,1,4,50,,0.0,Republican,Strong,,1,1,50,,0.0,25-34,Male,,,1,1
51,gptku2o7,624711.0,0,20,30,my_survey_static,Positioning,2025-08-19 11:30:41.605907,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,51,,0.0,624711,1,1755603042.03,1,131.0,,1,0.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,1,1,51,,0.0,624711,1,1755603950.37,1,234.0,,1,0.0,4.0,14.0,0.0,,,,,,,,,,,,,,,,1,2,51,,0.0,624711,1,1755604858.77,1,232.0,,1,0.0,2.0,142.0,0.0,,,,,,,,,,,,,,,,1,3,51,,0.0,624711,1,1755605766.64,1,123.0,,0,0.0,3.0,1423.0,,,,,,,,,,,,,,,,,1,4,51,,0.0,,,,1,1,51,,0.0,,,,,1,1
52,s2tlixc8,583249.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:31:12.231540,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,52,,0.0,583249,1,1755603072.28,1,124.0,759.0,0,0.0,4.0,4.0,0.0,13.64,0.0,1.0,11.0,2143685709.0,6.0,45.0,0.0,21.12,3.0,1.0,96.04,-1.0,0.0,87.26,1,1,52,,0.0,583249,1,1755603301.74,1,112.0,760.0,0,0.0,2.0,42.0,1.0,24.62,1.0,1.0,9.55,4256978301.0,1.0,22.0,-1.0,14.22,3.0,1.0,93.07,-1.0,0.0,60.11,1,2,52,,0.0,583249,1,1755603503.71,1,123.0,786.0,0,0.0,3.0,423.0,1.0,8.88,1.0,1.0,2.52,435769128.0,0.0,30.0,-2.0,53.49,3.0,1.0,51.35,-1.0,1.0,21.39,1,3,52,,0.0,583249,1,1755603641.75,1,211.0,727.0,0,0.0,1.0,4231.0,1.0,9.29,1.0,1.0,3.14,3798164250.0,8.0,15.0,0.0,11.63,3.0,1.0,150.94,-1.0,0.0,3.36,1,4,52,,0.0,Republican,Moderate,,1,1,52,,0.0,35-44,Female,,No comments,1,1
53,xmlabnhz,337310.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:31:46.630814,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,53,,0.0,337310,1,1755603107.05,1,114.0,666.0,0,0.0,4.0,4.0,2.0,85.99,1.0,1.0,45.84,1254783609.0,5.0,48.0,2.0,54.06,2.0,0.0,50.48,2.0,0.0,32.81,1,1,53,,0.0,337310,1,1755603378.09,1,113.0,780.0,0,0.0,3.0,43.0,2.0,41.15,1.0,1.0,21.92,2465803791.0,8.0,39.0,2.0,34.4,2.0,0.0,24.74,2.0,0.0,33.54,1,2,53,,0.0,337310,1,1755603535.51,1,112.0,805.0,0,0.0,2.0,432.0,2.0,27.74,1.0,1.0,12.37,4256978301.0,5.0,27.0,1.0,34.43,2.0,0.0,22.46,2.0,0.0,24.15,1,3,53,,0.0,337310,1,1755603658.4,1,111.0,780.0,0,0.0,1.0,4321.0,2.0,23.5,1.0,1.0,31.78,4365128709.0,9.0,19.0,2.0,40.34,2.0,0.0,26.84,2.0,0.0,25.3,1,4,53,,0.0,Republican,Strong,,1,1,53,,0.0,25-34,Female,,,1,1
54,485i378k,608007.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:32:08.330522,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,54,,0.0,608007,1,1755603128.39,1,112.0,823.0,0,0.0,2.0,2.0,-2.0,6.62,-1.0,1.0,9.03,4256978301.0,1.0,22.0,-1.0,34.28,3.0,0.0,28.82,-1.0,0.0,6.97,1,1,54,,0.0,608007,1,1755603214.75,1,124.0,830.0,0,0.0,4.0,24.0,-2.0,4.6,-1.0,1.0,7.39,2143685709.0,6.0,45.0,0.0,35.95,3.0,0.0,24.42,0.0,0.0,10.12,1,2,54,,0.0,608007,1,1755603297.72,1,231.0,783.0,0,0.0,1.0,241.0,-2.0,29.44,-1.0,1.0,62.48,4325017689.0,1.0,13.0,-1.0,7.36,3.0,0.0,19.76,-1.0,0.0,5.1,1,3,54,,0.0,608007,1,1755603422.33,1,233.0,832.0,0,0.0,3.0,2413.0,-2.0,6.96,-1.0,1.0,3.91,5041283697.0,1.0,30.0,-2.0,23.81,3.0,0.0,36.37,-2.0,0.0,3.15,1,4,54,,0.0,Independent,,Democrat Party,1,1,54,,0.0,35-44,Female,,,1,1
55,dwgeqq0d,151245.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:32:16.231482,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,55,,0.0,151245,1,1755603136.28,1,234.0,840.0,0,0.0,4.0,4.0,-2.0,9.08,-1.0,1.0,7.84,1253470698.0,6.0,40.0,-2.0,9.29,0.0,1.0,35.63,-1.0,1.0,13.18,1,1,55,,0.0,151245,1,1755603211.92,1,112.0,853.0,0,0.0,2.0,42.0,-2.0,5.61,-1.0,1.0,2.8,4256978301.0,8.0,20.0,-2.0,15.58,1.0,1.0,25.01,0.0,0.0,4.07,1,2,55,,0.0,151245,1,1755603265.4,1,133.0,699.0,0,0.0,3.0,423.0,-2.0,4.6,-1.0,1.0,2.35,4053972681.0,1.0,30.0,-2.0,2.25,0.0,1.0,193.9,-1.0,0.0,7.06,1,3,55,,0.0,151245,1,1755603475.95,1,111.0,807.0,0,0.0,1.0,4231.0,-2.0,3.45,-1.0,1.0,2.29,4365281709.0,6.0,11.0,-2.0,9.66,2.0,1.0,79.42,-1.0,0.0,3.85,1,4,55,,0.0,Democrat,Moderate,,1,1,55,,0.0,25-34,Male,,,1,1
56,ovwsjygj,818071.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:32:20.943021,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,56,,0.0,818071,1,1755603141.12,1,121.0,733.0,0,0.0,1.0,1.0,2.0,17.59,1.0,1.0,16.9,5436701298.0,0.0,15.0,0.0,13.12,3.0,1.0,121.86,0.0,1.0,10.58,1,1,56,,0.0,818071,1,1755603322.58,1,234.0,771.0,0,0.0,4.0,14.0,2.0,7.39,1.0,1.0,11.94,8764152093.0,5.0,45.0,0.0,11.46,3.0,1.0,100.7,-1.0,1.0,39.45,1,2,56,,0.0,818071,1,1755603493.9,1,223.0,708.0,0,0.0,3.0,143.0,2.0,10.63,1.0,1.0,5.61,9368140752.0,5.0,34.0,0.0,3.03,3.0,1.0,174.98,0.0,1.0,66.99,1,3,56,,0.0,818071,1,1755603756.13,1,232.0,746.0,0,0.0,2.0,1432.0,2.0,9.95,1.0,1.0,3.07,7598064213.0,1.0,25.0,0.0,11.73,3.0,1.0,131.04,-2.0,0.0,5.28,1,4,56,,0.0,Independent,,Republican Party,1,1,56,,0.0,25-34,Male,,,1,1
57,pmvawzob,176764.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:32:43.608762,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,57,,0.0,176764,1,1755603164.15,1,123.0,629.0,0,0.0,3.0,3.0,1.0,61.14,1.0,1.0,26.28,435769128.0,6.0,39.0,2.0,35.61,0.0,1.0,149.85,2.0,0.0,12.38,1,1,57,,0.0,176764,1,1755603450.39,1,212.0,770.0,0,0.0,2.0,32.0,2.0,37.74,1.0,1.0,15.33,9587261403.0,7.0,24.0,0.0,48.68,0.0,0.0,30.36,0.0,0.0,14.49,1,2,57,,0.0,176764,1,1755603597.56,1,134.0,800.0,0,0.0,4.0,324.0,2.0,13.63,1.0,1.0,3.22,1452087369.0,6.0,47.0,1.0,36.49,0.0,1.0,48.96,2.0,0.0,5.17,1,3,57,,0.0,176764,1,1755603705.59,1,231.0,729.0,0,0.0,1.0,3241.0,2.0,11.44,1.0,1.0,26.4,8743295610.0,2.0,14.0,0.0,15.09,3.0,1.0,119.54,-1.0,0.0,13.5,1,4,57,,0.0,Republican,Moderate,,1,1,57,,0.0,65+,Male,,,1,1
58,vidlwnmq,159152.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:33:08.417718,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,58,,0.0,159152,1,1755603188.74,1,133.0,872.0,0,0.0,3.0,3.0,2.0,10.4,1.0,1.0,5.36,4053972681.0,1.0,30.0,-2.0,4.97,2.0,0.0,9.36,2.0,0.0,7.75,1,1,58,,0.0,159152,1,1755603228.23,1,122.0,886.0,0,0.0,2.0,32.0,2.0,5.22,1.0,1.0,3.28,5241908763.0,0.0,25.0,0.0,2.39,1.0,0.0,4.24,1.0,0.0,4.12,1,2,58,,0.0,159152,1,1755603249.13,1,111.0,781.0,0,0.0,1.0,321.0,2.0,4.98,1.0,1.0,2.36,4365281709.0,3.0,15.0,0.0,108.0,2.0,0.0,5.3,0.0,0.0,4.12,1,3,58,,0.0,159152,1,1755603375.58,1,214.0,886.0,0,0.0,4.0,3214.0,2.0,4.2,1.0,1.0,4.77,3872945016.0,5.0,44.0,0.0,3.32,2.0,0.0,3.48,0.0,0.0,5.16,1,4,58,,0.0,Republican,Strong,,1,1,58,,0.0,45-54,Male,,good,1,1
59,7puivg6q,392629.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:35:25.383750,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,59,,0.0,392629,1,1755603325.46,1,132.0,813.0,0,0.0,2.0,2.0,-2.0,4.7,-1.0,1.0,2.98,4527190863.0,2.0,22.0,-1.0,12.07,3.0,1.0,69.65,2.0,1.0,96.31,1,1,59,,0.0,392629,1,1755603511.66,1,224.0,876.0,0,0.0,4.0,24.0,-1.0,3.47,-1.0,1.0,1.69,1203546798.0,2.0,40.0,-2.0,3.24,0.0,1.0,17.63,-1.0,1.0,8.0,1,2,59,,0.0,392629,1,1755603546.17,1,113.0,821.0,0,0.0,3.0,243.0,0.0,3.46,0.0,1.0,1.94,2465803971.0,6.0,33.0,-1.0,9.42,3.0,1.0,66.44,1.0,1.0,8.29,1,3,59,,0.0,392629,1,1755603636.21,1,121.0,887.0,0,0.0,1.0,2431.0,-1.0,4.11,-1.0,1.0,1.88,5436701298.0,0.0,15.0,0.0,1.43,3.0,1.0,7.56,2.0,1.0,5.29,1,4,59,,0.0,Democrat,Moderate,,1,1,59,,0.0,35-44,Male,,Have a great morning!,1,1
60,0jgzpts0,859217.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:36:00.469181,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,60,,0.0,859217,1,1755603360.78,1,124.0,621.0,0,0.0,4.0,4.0,-2.0,35.64,-1.0,1.0,33.53,2143685709.0,3.0,43.0,-1.0,194.35,2.0,1.0,17.01,-2.0,1.0,24.33,1,1,60,,0.0,859217,1,1755603670.33,1,132.0,863.0,0,0.0,2.0,42.0,-2.0,18.2,-1.0,1.0,4.05,4527190863.0,1.0,25.0,0.0,8.69,2.0,1.0,7.86,-2.0,1.0,16.94,1,2,60,,0.0,859217,1,1755603747.73,1,223.0,851.0,0,0.0,3.0,423.0,-2.0,9.28,-1.0,1.0,2.47,452396817.0,3.0,32.0,-1.0,28.78,2.0,1.0,10.1,-2.0,1.0,7.07,1,3,60,,0.0,859217,1,1755603810.77,1,111.0,875.0,0,0.0,1.0,4231.0,-2.0,11.06,-1.0,1.0,3.91,4365128790.0,1.0,13.0,-1.0,7.22,2.0,0.0,4.4,-2.0,1.0,5.15,1,4,60,,0.0,Republican,Strong,,1,1,60,,0.0,35-44,Male,,,1,1
61,cg3kk081,651731.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:37:32.178139,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,61,,0.0,651731,1,1755603452.24,1,222.0,709.0,0,0.0,2.0,2.0,-2.0,11.88,-1.0,1.0,13.61,2143089567.0,1.0,21.0,-2.0,50.93,3.0,1.0,117.12,-2.0,0.0,7.77,1,1,61,,0.0,651731,1,1755603653.95,1,124.0,612.0,0,0.0,4.0,24.0,-2.0,10.54,-1.0,1.0,13.46,2143685709.0,0.0,42.0,-1.0,30.99,3.0,1.0,235.73,-2.0,0.0,3.75,1,2,61,,0.0,651731,1,1755603948.86,1,233.0,800.0,0,0.0,3.0,243.0,-2.0,12.51,-1.0,1.0,2.6,5041283697.0,6.0,33.0,-1.0,18.5,3.0,1.0,68.71,-2.0,0.0,2.36,1,3,61,,0.0,651731,1,1755604053.98,1,121.0,805.0,0,0.0,1.0,2431.0,-2.0,4.02,-1.0,1.0,1.71,5436701298.0,6.0,11.0,-2.0,14.93,3.0,1.0,76.63,-1.0,0.0,2.29,1,4,61,,0.0,Democrat,Moderate,,1,1,61,,0.0,35-44,Male,,,1,1
62,b0vkd0c7,769858.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:39:04.765290,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,62,,0.0,769858,1,1755603545.06,1,224.0,792.0,0,0.0,4.0,4.0,0.0,18.88,0.0,1.0,17.6,4019235768.0,9.0,48.0,2.0,36.78,3.0,0.0,37.79,2.0,0.0,7.5,1,1,62,,0.0,769858,1,1755603665.2,1,122.0,820.0,0,0.0,2.0,42.0,2.0,11.71,1.0,1.0,5.25,5241908763.0,2.0,24.0,0.0,40.85,2.0,0.0,24.27,0.0,0.0,7.31,1,2,62,,0.0,769858,1,1755603756.26,1,233.0,824.0,0,0.0,3.0,423.0,2.0,22.83,1.0,1.0,9.18,9678302541.0,5.0,30.0,-2.0,32.93,0.0,0.0,13.53,-2.0,0.0,7.2,1,3,62,,0.0,769858,1,1755603844.95,1,121.0,847.0,0,0.0,1.0,4231.0,2.0,20.25,1.0,1.0,6.45,5436701298.0,1.0,14.0,0.0,12.65,3.0,0.0,15.57,-2.0,0.0,5.74,1,4,62,,0.0,Republican,Strong,,1,1,62,,0.0,18-24,Male,,"lets all come together to heal mother nature, whatever it takes as long as were doing it for her.",1,1
63,bb4gmrvj,817543.0,0,30,30,demographics_and_payment,PaymentInfo,2025-08-19 11:39:21.191673,1,,,0.0,ouhdin6p,,,,,0,0.0,https://app.prolific.com/submissions/complete?cc=CZT5FXFI,My_survey_static,1.0,1,1755600842.9071755,63,,0.0,817543,1,1755603561.3,1,114.0,883.0,0,0.0,4.0,4.0,-2.0,4.72,-1.0,1.0,2.95,1254783960.0,0.0,41.0,-2.0,6.56,2.0,0.0,5.98,2.0,0.0,6.15,1,1,63,,0.0,817543,1,1755603588.36,1,212.0,877.0,0,0.0,2.0,42.0,-2.0,11.07,-1.0,1.0,2.75,3250461798.0,1.0,22.0,-1.0,6.63,1.0,0.0,4.55,0.0,0.0,3.47,1,2,63,,0.0,817543,1,1755603617.53,1,211.0,885.0,0,0.0,1.0,421.0,-2.0,7.22,-1.0,1.0,1.77,6302415789.0,0.0,16.0,1.0,2.76,0.0,0.0,5.91,-1.0,0.0,5.01,1,3,63,,0.0,817543,1,1755603640.92,1,113.0,889.0,0,0.0,3.0,4213.0,-2.0,5.84,-1.0,1.0,2.25,2465803971.0,0.0,32.0,-1.0,1.4,1.0,0.0,3.06,-1.0,0.0,2.64,1,4,63,,0.0,Democrat,Moderate,,1,1,63,,0.0,35-44,Male,,,1,1
