participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.name,session.config.completionlink,session.config.participation_fee,my_survey_static.1.player.id_in_group,my_survey_static.1.player.role,my_survey_static.1.player.payoff,my_survey_static.1.player.participant_label,my_survey_static.1.player.topic_number,my_survey_static.1.player.tmp_topics,my_survey_static.1.player.positioning_user,my_survey_static.1.player.time_positioning,my_survey_static.1.player.I_understand,my_survey_static.1.player.time_taskexplaination,my_survey_static.1.player.tmp_ranking,my_survey_static.1.player.click_rank,my_survey_static.1.player.click_id,my_survey_static.1.player.positioning_true,my_survey_static.1.player.time_rankig,my_survey_static.1.player.highlight,my_survey_static.1.player.read_more_highlight,my_survey_static.1.player.time_highlight,my_survey_static.1.player.positioning_text,my_survey_static.1.player.read_more_positioning,my_survey_static.1.player.time_positioning_text,my_survey_static.1.group.id_in_subsession,my_survey_static.1.subsession.round_number,my_survey_static.2.player.id_in_group,my_survey_static.2.player.role,my_survey_static.2.player.payoff,my_survey_static.2.player.participant_label,my_survey_static.2.player.topic_number,my_survey_static.2.player.tmp_topics,my_survey_static.2.player.positioning_user,my_survey_static.2.player.time_positioning,my_survey_static.2.player.I_understand,my_survey_static.2.player.time_taskexplaination,my_survey_static.2.player.tmp_ranking,my_survey_static.2.player.click_rank,my_survey_static.2.player.click_id,my_survey_static.2.player.positioning_true,my_survey_static.2.player.time_rankig,my_survey_static.2.player.highlight,my_survey_static.2.player.read_more_highlight,my_survey_static.2.player.time_highlight,my_survey_static.2.player.positioning_text,my_survey_static.2.player.read_more_positioning,my_survey_static.2.player.time_positioning_text,my_survey_static.2.group.id_in_subsession,my_survey_static.2.subsession.round_number,my_survey_static.3.player.id_in_group,my_survey_static.3.player.role,my_survey_static.3.player.payoff,my_survey_static.3.player.participant_label,my_survey_static.3.player.topic_number,my_survey_static.3.player.tmp_topics,my_survey_static.3.player.positioning_user,my_survey_static.3.player.time_positioning,my_survey_static.3.player.I_understand,my_survey_static.3.player.time_taskexplaination,my_survey_static.3.player.tmp_ranking,my_survey_static.3.player.click_rank,my_survey_static.3.player.click_id,my_survey_static.3.player.positioning_true,my_survey_static.3.player.time_rankig,my_survey_static.3.player.highlight,my_survey_static.3.player.read_more_highlight,my_survey_static.3.player.time_highlight,my_survey_static.3.player.positioning_text,my_survey_static.3.player.read_more_positioning,my_survey_static.3.player.time_positioning_text,my_survey_static.3.group.id_in_subsession,my_survey_static.3.subsession.round_number,my_survey_static.4.player.id_in_group,my_survey_static.4.player.role,my_survey_static.4.player.payoff,my_survey_static.4.player.participant_label,my_survey_static.4.player.topic_number,my_survey_static.4.player.tmp_topics,my_survey_static.4.player.positioning_user,my_survey_static.4.player.time_positioning,my_survey_static.4.player.I_understand,my_survey_static.4.player.time_taskexplaination,my_survey_static.4.player.tmp_ranking,my_survey_static.4.player.click_rank,my_survey_static.4.player.click_id,my_survey_static.4.player.positioning_true,my_survey_static.4.player.time_rankig,my_survey_static.4.player.highlight,my_survey_static.4.player.read_more_highlight,my_survey_static.4.player.time_highlight,my_survey_static.4.player.positioning_text,my_survey_static.4.player.read_more_positioning,my_survey_static.4.player.time_positioning_text,my_survey_static.4.group.id_in_subsession,my_survey_static.4.subsession.round_number,ideology.1.player.id_in_group,ideology.1.player.role,ideology.1.player.payoff,ideology.1.player.leaning,ideology.1.player.leaning_strength,ideology.1.player.center_strength,ideology.1.group.id_in_subsession,ideology.1.subsession.round_number,demographics_and_payment.1.player.id_in_group,demographics_and_payment.1.player.role,demographics_and_payment.1.player.payoff,demographics_and_payment.1.player.age,demographics_and_payment.1.player.gender,demographics_and_payment.1.player.gender_open,demographics_and_payment.1.player.comment,demographics_and_payment.1.group.id_in_subsession,demographics_and_payment.1.subsession.round_number
24,jx9f4anh,880544,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:34:15.143866,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0,880544,3,3,1,16.49,1,11.88,1793064582,2,39,,24.43,3,1,40.49,1,0,7.54,2,1,4,,0.0,880544,1,31,2,11.34,1,7.82,3427968510,3,17,,8.58,3,1,35.01,1,0,4.18,2,2,4,,0.0,880544,4,314,-1,11.29,1,4.4,4783561920,0,44,,5.14,0,1,35.16,0,0,3.36,2,3,4,,0.0,880544,2,3142,0,5.55,1,4.21,1027835694,6,25,,4.45,0,1,31.68,0,0,4.84,2,4,24,,0.0,Republican,Moderate,,1,1,24,,0.0,25-34,Male,,,1,1
25,8bxlj00g,219034,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:34:20.622877,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0,219034,1,1,-1,32.21,1,19.8,3168754290,6,14,,41.66,0,0,56.44,-1,1,82.55,2,1,5,,0.0,219034,2,12,-1,13.31,1,7.7,4518902736,5,20,,24.41,0,1,124.16,-2,0,6.52,2,2,5,,0.0,219034,3,123,-1,23.95,1,4.35,5032678194,4,36,,4.72,3,0,45.61,2,0,6.32,2,3,5,,0.0,219034,4,1234,-2,7.02,1,7.79,4673589102,5,48,,20.47,3,0,59.42,2,0,9.01,2,4,25,,0.0,Democrat,Moderate,,1,1,25,,0.0,45-54,Male,,,1,1
26,kxjntou7,316188,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:34:40.433918,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0,316188,2,2,1,41.42,1,7.56,8647352910,0,28,,42.65,3,0,57.61,2,0,14.25,2,1,6,,0.0,316188,3,23,2,8.21,1,4.79,1073894562,9,32,,20.91,3,0,32.51,-1,0,5.04,2,2,6,,0.0,316188,4,234,-1,10.2,1,3.24,1065872934,3,45,,23.61,3,0,5.66,0,0,15.04,2,3,6,,0.0,316188,1,2341,1,7.87,1,2.44,5361249780,7,17,,23.71,3,0,11.74,1,0,3.12,2,4,26,,0.0,Independent,,Republican Party,1,1,26,,0.0,35-44,Male,,,1,1
27,4rexwri4,576825,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:34:44.724630,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0,576825,1,1,-2,14.32,1,18.35,9816254037,2,11,,34.47,3,0,46.34,-2,0,11.44,2,1,7,,0.0,576825,4,14,-2,16.97,1,9.73,8142657930,3,42,,25.94,3,0,40.0,-1,0,6.52,2,2,7,,0.0,576825,3,143,-2,8.54,1,8.54,3186250479,6,30,,31.61,3,0,24.19,-1,0,4.14,2,3,7,,0.0,576825,2,1432,-1,11.61,1,5.75,9478350126,8,22,,22.18,3,0,12.22,-1,0,7.5,2,4,27,,0.0,Democrat,Strong,,1,1,27,,0.0,45-54,Male,,,1,1
28,b0k25os8,509574,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:03.584212,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0,509574,1,1,-2,9.81,1,19.83,1483025976,1,14,,12.18,0,1,86.07,0,0,7.79,2,1,8,,0.0,509574,4,14,-2,7.19,1,7.39,8742503961,2,44,,23.41,0,1,8.75,0,0,12.79,2,2,8,,0.0,509574,2,142,-1,9.23,1,3.26,1904857362,5,25,,331.61,3,0,6.7,0,0,2.88,2,3,8,,0.0,509574,3,1423,-1,5.24,1,2.75,4057296831,2,35,,5.42,3,0,4.63,0,0,8.18,2,4,28,,0.0,Democrat,Strong,,1,1,28,,0.0,45-54,Male,,,1,1
29,jnjhu2n0,330200,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:04.724210,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0,330200,1,1,1,15.83,1,8.41,9058634172,8,17,,26.86,3,1,59.13,-2,0,7.74,2,1,9,,0.0,330200,2,12,2,9.55,1,2.57,9152830764,7,27,,19.93,3,1,41.68,0,0,6.84,2,2,9,,0.0,330200,3,123,1,9.67,1,2.0,2047361598,8,39,,10.25,0,1,49.14,1,0,4.81,2,3,9,,0.0,330200,4,1234,-2,8.73,1,1.95,9158047623,8,42,,38.32,0,1,103.62,-2,0,4.56,2,4,29,,0.0,Republican,Moderate,,1,1,29,,0.0,35-44,Male,,,1,1
30,vmmv08r4,967709,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:07.465435,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0,967709,1,1,-1,39.98,1,19.71,6914850723,3,14,,30.74,0,1,118.31,0,0,20.13,2,1,10,,0.0,967709,2,12,-2,10.88,1,12.19,4972380561,7,25,,15.93,0,1,128.19,0,0,12.41,2,2,10,,0.0,967709,4,124,-2,8.42,1,3.89,5416902387,0,45,,7.05,0,1,54.55,-1,0,9.15,2,3,10,,0.0,967709,3,1243,-1,9.57,1,7.25,5309128467,0,35,,17.72,0,1,30.49,0,0,8.36,2,4,30,,0.0,Democrat,Moderate,,1,1,30,,0.0,65+,Female,,,1,1
31,ebvewlw4,396882,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:08.929145,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0,396882,3,3,1,49.77,1,11.74,4327085169,9,39,,124.09,3,1,117.62,1,0,10.77,2,1,11,,0.0,396882,4,34,0,7.59,1,42.29,1206947583,7,45,,21.17,3,1,213.36,0,0,3.11,2,2,11,,0.0,396882,1,341,1,10.39,1,5.98,5789126034,6,16,,21.84,3,1,59.9,0,0,2.4,2,3,11,,0.0,396882,2,3412,0,3.93,1,6.18,4307895216,6,25,,11.45,3,1,86.05,-1,0,3.61,2,4,31,,0.0,Republican,Moderate,,1,1,31,,0.0,25-34,Male,,,1,1
32,lwhhykwq,488256,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:22.534530,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0,488256,1,1,-2,9.44,1,4.65,6140279538,0,16,,9.86,2,1,21.22,-2,1,10.3,2,1,12,,0.0,488256,2,12,0,93.91,1,2.61,0182576493,1,21,,18.83,3,1,23.27,0,1,6.75,2,2,12,,0.0,488256,3,123,-2,5.47,1,2.09,2148093567,4,30,,10.26,3,1,19.97,-2,1,17.93,2,3,12,,0.0,488256,4,1234,-2,4.56,1,2.38,1804629357,7,43,,28.65,3,1,18.89,-1,1,15.7,2,4,32,,0.0,Independent,,Democrat Party,1,1,32,,0.0,45-54,Male,,,1,1
33,f8517w2g,850642,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:26.550352,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,13,,0.0,850642,3,3,-1,50.35,1,20.8,1674528039,5,32,,32.56,2,0,21.97,1,0,27.85,2,1,13,,0.0,850642,2,32,-1,14.06,1,13.11,5843219670,2,24,,12.62,2,0,11.05,-1,0,11.55,2,2,13,,0.0,850642,4,324,-1,14.53,1,10.46,3265147098,1,42,,5.16,2,0,13.93,-1,0,8.21,2,3,13,,0.0,850642,1,3241,-1,11.81,1,10.17,9521648370,2,12,,6.88,2,0,7.07,1,0,21.72,2,4,33,,0.0,Democrat,Moderate,,1,1,33,,0.0,35-44,Female,,,1,1
34,oostaroa,786947,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:26.600446,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,14,,0.0,786947,1,1,-1,16.78,1,21.59,1095634872,3,15,,19.51,2,1,139.08,0,0,7.18,2,1,14,,0.0,786947,4,14,-2,11.47,1,7.77,5413690287,2,41,,17.95,2,1,157.05,-1,0,10.71,2,2,14,,0.0,786947,2,142,-1,7.33,1,5.86,3627914058,6,24,,15.71,2,1,70.44,0,0,7.76,2,3,14,,0.0,786947,3,1423,-1,8.11,1,4.79,2801643957,3,31,,10.97,2,1,26.88,-1,0,4.43,2,4,34,,0.0,Independent,,Democrat Party,1,1,34,,0.0,25-34,Male,,,1,1
35,hqsqyvuz,675966,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:30.363737,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,15,,0.0,675966,1,1,1,16.77,1,16.55,9537806412,6,16,,21.36,3,1,38.41,-1,0,14.93,2,1,15,,0.0,675966,3,13,2,11.94,1,4.83,0723516948,0,30,,8.84,1,1,30.91,-1,0,13.23,2,2,15,,0.0,675966,4,134,1,6.36,1,4.43,5896721043,3,46,,4.72,1,1,18.46,1,1,7.75,2,3,15,,0.0,675966,2,1342,1,9.63,1,4.68,9438106527,6,26,,11.46,1,1,16.34,0,1,10.64,2,4,35,,0.0,Republican,Strong,,1,1,35,,0.0,55-64,Female,,,1,1
36,68pzy3zd,437672,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:30.509676,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,16,,0.0,437672,3,3,2,11.66,1,16.87,6234109875,7,38,,12.68,0,1,45.5,2,0,11.75,2,1,16,,0.0,437672,2,32,2,7.68,1,3.8,9203451786,0,29,,5.43,0,1,25.81,2,0,4.13,2,2,16,,0.0,437672,4,324,1,6.01,1,5.12,5384796012,6,46,,23.16,0,1,22.44,2,1,10.47,2,3,16,,0.0,437672,1,3241,2,6.9,1,3.0,0438795612,5,19,,22.25,0,1,18.22,2,0,5.18,2,4,36,,0.0,Republican,Moderate,,1,1,36,,0.0,55-64,Male,,,1,1
37,vuradiks,173085,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:30.851749,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,17,,0.0,173085,4,4,2,9.99,1,20.51,3254879016,8,41,,43.64,3,1,31.9,-1,0,16.16,2,1,17,,0.0,173085,2,42,2,18.07,1,3.92,7452389106,1,24,,9.16,3,1,44.45,1,0,3.1,2,2,17,,0.0,173085,1,421,2,3.7,1,1.89,7051296843,8,14,,25.69,3,1,57.67,0,0,1.47,2,3,17,,0.0,173085,3,4213,2,3.67,1,2.23,9648173502,0,39,,22.42,3,1,93.16,0,0,1.66,2,4,37,,0.0,Republican,Moderate,,1,1,37,,0.0,25-34,Male,,,1,1
38,q8504zdl,341231,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:33.253138,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,18,,0.0,341231,4,4,-2,48.53,1,24.33,0867453219,7,42,,67.43,2,1,179.51,-2,1,33.0,2,1,18,,0.0,341231,1,41,-1,28.03,1,9.04,2365170489,6,10,,33.26,2,1,25.58,-2,0,11.29,2,2,18,,0.0,341231,3,413,1,25.2,1,5.6,2065847139,6,37,,27.62,2,1,12.8,2,1,11.62,2,3,18,,0.0,341231,2,4132,-2,19.2,1,10.32,5813927064,5,22,,34.86,2,1,30.1,-2,0,10.89,2,4,38,,0.0,Republican,Moderate,,1,1,38,,0.0,25-34,Female,,Thank you for the chance to participate in this survey.,1,1
39,rrmij7z8,812172,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:35.346817,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,19,,0.0,812172,3,3,1,14.95,1,2.71,6231897540,0,36,,1.9,3,1,11.94,1,0,9.35,2,1,19,,0.0,812172,2,32,1,4.66,1,2.66,7415896320,4,28,,2.98,2,0,4.64,0,0,4.44,2,2,19,,0.0,812172,1,321,1,4.52,1,3.12,0749831562,1,17,,1.49,0,0,4.44,1,0,3.07,2,3,19,,0.0,812172,4,3214,2,4.43,1,3.32,2875930416,1,48,,1.47,0,0,4.24,0,0,3.76,2,4,39,,0.0,Republican,Moderate,,1,1,39,,0.0,25-34,Male,,,1,1
40,ao27dvhj,673577,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:37.070765,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,20,,0.0,673577,1,1,-1,9.09,1,16.11,6572048391,1,15,,22.71,3,0,6.06,-1,0,13.41,2,1,20,,0.0,673577,3,13,-2,10.7,1,8.84,0842715396,2,34,,28.12,3,0,2.95,0,0,6.13,2,2,20,,0.0,673577,2,132,-2,4.56,1,13.48,0845913267,0,20,,5.14,3,0,4.04,-2,1,7.4,2,3,20,,0.0,673577,4,1324,-2,4.07,1,1.95,6512389407,3,42,,14.03,0,0,10.87,-2,0,3.18,2,4,40,,0.0,Democrat,Strong,,1,1,40,,0.0,35-44,Male,,,1,1
41,fzjcv3r1,855546,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:37.263923,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,1,,0.0,855546,3,3,-2,5.62,1,3.29,7823649105,2,32,,21.73,3,0,4.57,0,0,6.4,3,1,1,,0.0,855546,2,32,-2,3.07,1,6.21,4127956803,0,24,,5.2,3,1,11.2,0,0,4.88,3,2,1,,0.0,855546,1,321,-2,6.47,1,15.64,6052471389,1,10,,2.32,3,1,17.76,-2,0,12.07,3,3,1,,0.0,855546,4,3214,-2,10.28,1,4.42,0683124759,3,43,,15.52,3,1,23.54,-1,0,49.1,3,4,41,,0.0,Democrat,Strong,,1,1,41,,0.0,25-34,Male,,,1,1
42,4eg70i27,177496,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:37.703795,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,2,,0.0,177496,3,3,1,17.78,1,25.82,7602419385,4,34,,28.14,3,0,18.72,1,0,7.56,3,1,2,,0.0,177496,2,32,1,7.79,1,3.82,3451692078,9,28,,23.63,3,0,3.42,1,0,4.59,3,2,2,,0.0,177496,4,324,1,5.7,1,2.3,0398465172,9,42,,18.94,3,0,3.22,1,0,4.61,3,3,2,,0.0,177496,1,3241,1,6.66,1,2.76,1708654239,1,17,,10.17,3,0,2.7,1,0,3.51,3,4,42,,0.0,Republican,Moderate,,1,1,42,,0.0,45-54,Female,,,1,1
43,xm2l0en9,461120,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:41.515519,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,3,,0.0,461120,1,1,2,13.22,1,14.35,2375698140,3,15,,7.23,0,0,9.0,0,0,11.53,3,1,3,,0.0,461120,3,13,2,4.56,1,26.41,8643025917,9,37,,15.26,3,1,45.79,0,0,4.15,3,2,3,,0.0,461120,4,134,-2,7.98,1,7.65,4762095381,6,45,,23.3,3,0,20.62,-2,0,3.9,3,3,3,,0.0,461120,2,1342,0,4.94,1,7.35,8697305142,2,29,,7.67,3,0,55.52,-1,0,10.2,3,4,43,,0.0,Independent,,Republican Party,1,1,43,,0.0,35-44,Male,,,1,1
44,wav9w3y6,237816,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:43.207656,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,4,,0.0,237816,4,4,-2,17.36,1,11.07,5836741902,2,43,,33.84,3,1,20.4,-1,1,55.34,3,1,4,,0.0,237816,2,42,-1,6.77,1,2.94,8742531096,3,22,,158.27,3,0,6.94,0,1,10.17,3,2,4,,0.0,237816,1,421,-2,31.14,1,1.96,9863057142,2,16,,30.34,3,1,21.96,1,0,2.67,3,3,4,,0.0,237816,3,4213,0,13.06,1,3.25,6730298541,7,35,,9.75,3,1,25.36,0,0,4.07,3,4,44,,0.0,Democrat,Moderate,,1,1,44,,0.0,25-34,Male,,,1,1
45,soby24n5,265768,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:45.449958,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,5,,0.0,265768,2,2,1,39.25,1,18.98,6478105239,3,28,,43.52,2,0,60.12,2,0,88.26,3,1,5,,0.0,265768,4,24,2,42.76,1,10.66,1048759236,3,48,,37.65,2,0,16.5,2,0,18.88,3,2,5,,0.0,265768,1,241,2,25.69,1,8.4,9427506318,0,19,,22.32,2,0,16.59,2,0,14.79,3,3,5,,0.0,265768,3,2413,1,24.02,1,8.47,7506921384,4,39,,31.57,2,0,22.18,2,0,14.21,3,4,45,,0.0,Republican,Moderate,,1,1,45,,0.0,45-54,Female,,,1,1
46,1bpq6mv0,377840,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:45.335369,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,6,,0.0,377840,1,1,-2,13.96,1,20.29,0937416852,4,14,,21.31,3,1,132.72,0,0,9.23,3,1,6,,0.0,377840,3,13,-2,7.05,1,20.72,5182063947,8,34,,18.5,3,1,48.19,0,0,7.89,3,2,6,,0.0,377840,4,134,-1,7.74,1,4.77,2809761345,9,45,,14.59,3,1,52.6,0,0,6.83,3,3,6,,0.0,377840,2,1342,-2,8.75,1,3.27,9852036741,8,24,,11.46,3,1,29.23,0,0,9.36,3,4,46,,0.0,Democrat,Strong,,1,1,46,,0.0,45-54,Female,,low pay for the amount of reading/interaction,1,1
47,3afhl7ig,136526,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:45.711812,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,7,,0.0,136526,3,3,1,9.55,1,8.41,6203187594,7,35,,21.95,3,0,28.08,1,1,30.49,3,1,7,,0.0,136526,2,32,-1,11.05,1,2.9,4872915360,6,25,,16.83,3,0,17.31,0,0,20.21,3,2,7,,0.0,136526,4,324,-1,9.02,1,2.94,0691328754,7,47,,19.9,3,0,11.22,2,0,8.95,3,3,7,,0.0,136526,1,3241,-1,13.12,1,3.39,4638950721,0,14,,3.56,0,1,24.11,-2,0,3.44,3,4,47,,0.0,Democrat,Moderate,,1,1,47,,0.0,35-44,Female,,,1,1
48,3so9ocic,456217,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:50.579677,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,8,,0.0,456217,3,3,-2,8.04,1,3.58,2357486901,4,34,,6.58,2,0,14.23,1,1,7.55,3,1,8,,0.0,456217,1,31,-1,7.67,1,2.33,9724051368,0,19,,2.52,3,0,6.5,0,0,3.49,3,2,8,,0.0,456217,2,312,2,8.94,1,4.07,2673810495,5,21,,4.63,1,1,7.11,-1,1,8.85,3,3,8,,0.0,456217,4,3124,0,5.73,1,3.88,4285036971,7,49,,3.31,0,0,2.89,1,0,3.66,3,4,48,,0.0,Democrat,Strong,,1,1,48,,0.0,35-44,Male,,,1,1
49,rnzjwq8h,927330,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:52.411751,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,9,,0.0,927330,2,2,-2,18.87,1,23.92,2164593078,6,23,,29.9,0,1,137.63,-1,0,14.8,3,1,9,,0.0,927330,4,24,-2,10.62,1,10.33,3407189562,9,42,,27.75,2,1,131.16,-1,0,9.07,3,2,9,,0.0,927330,3,243,-2,11.01,1,5.56,1584269307,8,30,,28.35,2,1,101.16,-2,0,5.17,3,3,9,,0.0,927330,1,2431,-2,9.42,1,5.94,2658741309,7,13,,19.39,2,1,79.86,0,0,6.64,3,4,49,,0.0,Democrat,Strong,,1,1,49,,0.0,45-54,Female,,,1,1
50,v7r15yw7,980412,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:35:57.953854,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,10,,0.0,980412,4,4,-2,9.91,1,14.22,7195620834,5,42,,38.16,0,1,55.42,-2,0,6.61,3,1,10,,0.0,980412,1,41,-2,8.0,1,6.42,8413062975,6,12,,49.68,0,1,33.47,-1,0,2.55,3,2,10,,0.0,980412,2,412,-2,7.46,1,2.2,9372016845,5,21,,15.71,3,1,50.7,-2,0,3.45,3,3,10,,0.0,980412,3,4123,-1,5.0,1,1.85,0376842519,8,31,,18.25,3,1,9.67,-2,0,2.45,3,4,50,,0.0,Democrat,Strong,,1,1,50,,0.0,55-64,Male,,"I didn't notice any errors or typos and had no issues at all, thank you!",1,1
51,ab9qojdn,713970,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:36:01.521394,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,11,,0.0,713970,3,3,-1,14.87,1,5.62,4983502761,6,32,,52.05,1,0,13.97,0,0,14.54,3,1,11,,0.0,713970,2,32,-2,4.92,1,7.39,9561230487,0,29,,26.29,3,0,19.86,0,0,2.93,3,2,11,,0.0,713970,4,324,-2,4.23,1,2.04,1674580392,0,41,,33.78,0,0,16.23,0,0,3.56,3,3,11,,0.0,713970,1,3241,-2,2.89,1,1.89,6751394802,0,16,,7.97,0,0,11.87,-1,0,1.63,3,4,51,,0.0,Independent,,Democrat Party,1,1,51,,0.0,25-34,Male,,,1,1
52,0m905wup,209320,0,26,26,demographics_and_payment,PaymentInfo,2025-06-26 15:36:01.853011,1,,,0.0,0dkk7379,,,,,0,1.0,My_survey_static,https://app.prolific.com/submissions/complete?cc=C1DULDOY,0.0,12,,0.0,209320,4,4,2,7.36,1,2.14,7854306192,2,45,,10.13,2,0,11.86,0,0,5.06,3,1,12,,0.0,209320,2,42,2,7.57,1,3.2,6137289054,0,26,,2.78,1,0,4.54,2,1,8.19,3,2,12,,0.0,209320,3,423,1,9.17,1,2.03,6045293178,4,32,,36.32,0,0,14.22,2,0,5.51,3,3,12,,0.0,209320,1,4231,2,4.32,1,9.45,3286459170,6,19,,73.39,0,0,4.9,2,1,6.33,3,4,52,,0.0,Republican,Strong,,1,1,52,,0.0,25-34,Male,,none,1,1
