time,seed,event,user_id,user_stance,user_partition,ranking,num_rank,num_news,news_stance,highlight,in_this_session
1755602632,211,Interaction,31,-2,-1,6302415789,5,1,-2,False,False
1755602640,133,Interaction,18,1,1,4053976281,8,8,2,True,False
1755602648,233,Interaction,40,0,0,4609852713,7,7,1,True,False
1755602671,123,Interaction,36,2,1,0435769128,2,3,-1,True,False
1755602672,111,Interaction,37,2,1,4365218709,0,4,0,False,False
1755602679,232,Interaction,34,-2,-1,2014539768,0,2,-1,True,False
1755602686,222,Interaction,32,2,1,4785931062,1,7,1,False,False
1755602726,221,Interaction,38,2,1,4619873052,5,7,1,False,False
1755602728,234,Interaction,43,-2,-1,1253470698,0,1,-2,True,False
1755602741,121,Interaction,33,1,1,5436701298,1,4,0,True,False
1755602749,231,Interaction,41,2,1,8473295610,1,4,0,False,False
1755602750,113,Interaction,35,1,1,2465803791,3,5,0,True,False
1755602762,213,Interaction,32,2,1,6948370251,1,9,2,False,False
1755602804,123,Interaction,45,0,0,0435769128,2,3,-1,False,False
1755602808,223,Interaction,39,2,1,9386140752,4,1,-2,False,False
1755602810,224,Interaction,31,-1,-1,1203546798,9,8,2,False,False
1755602816,133,Interaction,33,-2,-1,4053976281,7,2,-1,True,False
1755602827,233,Interaction,41,-1,-1,5041283697,6,3,-1,False,False
1755602832,214,Interaction,40,0,0,4765032189,7,1,-2,True,False
1755602833,134,Interaction,38,2,1,1452087369,8,6,1,False,False
1755602871,111,Interaction,45,2,1,4365218709,6,8,2,False,False
1755602875,112,Interaction,33,-2,-1,4256973801,7,8,2,False,False
1755602889,222,Interaction,35,-1,-1,2143089567,7,5,0,False,False
1755602891,132,Interaction,36,2,1,4527190863,3,7,1,False,False
1755602922,122,Interaction,20,-1,-1,5241908736,0,5,0,True,False
1755602927,211,Interaction,43,-2,-1,6302415789,1,3,-1,True,False
1755602928,114,Interaction,42,-2,-1,1524783609,0,1,-2,True,False
1755602935,212,Interaction,41,-2,-1,3250461798,8,9,2,False,False
1755602947,223,Interaction,48,-1,-1,0452396817,7,8,2,False,False
1755602965,112,Interaction,38,1,1,4256978301,3,6,1,False,False
1755602968,123,Interaction,47,1,1,0435769128,0,0,-2,True,False
1755602969,234,Interaction,45,2,1,8764152093,4,1,-2,False,False
1755602972,222,Interaction,40,0,0,9124785036,0,9,2,True,False
1755602986,121,Interaction,46,1,1,5436701298,8,9,2,True,False
1755602992,232,Interaction,31,2,1,7598064213,9,3,-1,False,False
1755602997,231,Interaction,39,0,0,4853297106,7,1,-2,True,False
1755603013,132,Interaction,45,2,1,4527190863,8,6,1,False,False
1755603025,134,Interaction,35,-1,-1,1452087369,3,2,-1,True,False
1755603037,211,Interaction,48,-1,-1,6302415789,0,6,1,False,False
1755603042,133,Interaction,42,-2,-1,4053972681,2,5,0,True,False
1755603052,124,Interaction,44,-1,-1,2143685709,0,2,-1,True,False
1755603052,214,Interaction,36,2,1,8327945016,1,3,-1,True,False
1755603065,122,Interaction,39,0,0,5241908736,9,6,1,True,False
1755603066,212,Interaction,43,-2,-1,3250461798,0,3,-1,True,False
1755603074,114,Interaction,48,-1,-1,1524783609,2,2,-1,False,False
1755603097,132,Interaction,48,-1,-1,4527190863,0,4,0,False,False
1755603108,223,Interaction,46,1,1,9381640752,4,6,1,True,False
1755603117,121,Interaction,42,-2,-1,5436701298,0,5,0,True,False
1755603118,112,Interaction,47,2,1,4256978301,0,4,0,True,False
1755603167,233,Interaction,43,-1,-1,5041283697,3,1,-2,False,False
1755603188,122,Interaction,46,1,1,5241908763,2,4,0,True,False
1755603190,232,Interaction,42,-2,-1,2014539768,4,5,0,True,False
1755603198,234,Interaction,55,-2,-1,1253470698,6,0,-2,True,False
1755603206,211,Interaction,47,2,1,3798164250,1,7,1,False,False
1755603207,112,Interaction,54,-2,-1,4256978301,1,2,-1,False,False
1755603214,124,Interaction,52,0,0,2143685709,6,5,0,False,False
1755603220,133,Interaction,58,2,1,4053972681,1,0,-2,True,False
1755603244,122,Interaction,58,2,1,5241908763,0,5,0,True,False
1755603249,214,Interaction,46,1,1,3827945016,3,7,1,True,False
1755603261,112,Interaction,55,-2,-1,4256978301,8,0,-2,True,False
1755603287,124,Interaction,54,-2,-1,2143685709,6,5,0,False,False
1755603311,121,Interaction,56,2,1,5436701298,0,5,0,False,False
1755603318,113,Interaction,50,2,1,2465803791,2,6,1,True,False
1755603322,134,Interaction,47,0,0,1452087369,7,3,-1,True,False
1755603344,114,Interaction,53,2,1,1254783609,5,8,2,True,False
1755603371,111,Interaction,58,2,1,4365281709,3,5,0,True,False
1755603392,214,Interaction,58,2,1,3872945016,5,4,0,True,False
1755603399,224,Interaction,49,-1,-1,1203546798,1,2,-1,True,False
1755603415,132,Interaction,59,-2,-1,4527190863,2,2,-1,False,False
1755603417,231,Interaction,54,-2,-1,4325017689,1,3,-1,False,False
1755603424,212,Interaction,44,0,0,4751632980,2,5,0,False,False
1755603437,123,Interaction,57,1,1,0435769128,6,9,2,True,False
1755603443,112,Interaction,52,1,1,4256978301,1,2,-1,False,False
1755603454,234,Interaction,56,2,1,8764152093,5,5,0,False,False
1755603468,133,Interaction,55,-2,-1,4053972681,1,0,-2,True,False
1755603493,233,Interaction,54,-2,-1,5041283697,1,0,-2,False,False
1755603501,113,Interaction,53,2,1,2465803791,8,9,2,True,False
1755603513,114,Interaction,50,2,1,1254783609,9,9,2,True,False
1755603538,224,Interaction,59,-1,-1,1203546798,2,0,-2,True,False
1755603571,111,Interaction,55,-2,-1,4365281709,6,1,-2,True,False
1755603574,121,Interaction,44,0,0,5436701298,4,7,1,True,False
1755603582,114,Interaction,63,-2,-1,1254783960,0,1,-2,True,False
1755603582,212,Interaction,57,2,1,9587261403,7,4,0,True,False
1755603613,212,Interaction,63,-2,-1,3250461798,1,2,-1,True,False
1755603620,123,Interaction,52,1,1,0435769128,0,0,-2,False,False
1755603627,113,Interaction,59,0,0,2465803971,6,3,-1,False,False
1755603633,112,Interaction,53,2,1,4256978301,5,7,1,True,False
1755603635,211,Interaction,63,-2,-1,6302415789,0,6,1,True,False
1755603645,124,Interaction,60,-2,-1,2143685709,3,3,-1,True,False
1755603646,222,Interaction,61,-2,-1,2143089567,1,1,-2,False,False
1755603651,121,Interaction,59,-1,-1,5436701298,0,5,0,False,False
1755603654,113,Interaction,63,-2,-1,2465803971,0,2,-1,True,False
1755603657,224,Interaction,62,0,0,4019235768,9,8,2,False,False
1755603663,232,Interaction,49,-1,-1,2015439768,6,9,2,True,False
1755603667,231,Interaction,50,2,1,8473295610,2,7,1,True,False
1755603689,223,Interaction,56,2,1,9368140752,5,4,0,False,False
1755603689,123,Interaction,44,0,0,0435769128,0,0,-2,True,False
1755603700,134,Interaction,57,2,1,1452087369,6,7,1,True,False
1755603712,132,Interaction,60,-2,-1,4527190863,1,5,0,True,False
1755603748,122,Interaction,62,2,1,5241908763,2,4,0,True,False
1755603782,111,Interaction,53,2,1,4365128709,9,9,2,True,False
1755603802,223,Interaction,60,-2,-1,0452396817,3,2,-1,True,False
1755603802,112,Interaction,50,2,1,4256798301,4,7,1,True,False
1755603817,211,Interaction,52,1,1,3798164250,8,5,0,False,False
1755603837,233,Interaction,62,2,1,9678302541,5,0,-2,True,False
1755603845,111,Interaction,60,-2,-1,4365128790,1,3,-1,True,False
1755603849,113,Interaction,49,-2,-1,2465803971,1,4,0,True,False
1755603878,231,Interaction,57,2,1,8743295610,2,4,0,False,False
1755603890,234,Interaction,66,-2,-1,1253470698,0,1,-2,True,False
1755603901,121,Interaction,62,2,1,5436701298,1,4,0,False,False
1755603912,232,Interaction,56,2,1,7598064213,1,5,0,False,False
1755603945,124,Interaction,61,-2,-1,2143685709,0,2,-1,False,False
1755604011,211,Interaction,49,-2,-1,6302415789,3,2,-1,True,False
1755604051,233,Interaction,61,-2,-1,5041283697,6,3,-1,False,False
1755604091,114,Interaction,67,-2,-1,1254783960,9,0,-2,True,False
1755604094,124,Interaction,73,0,0,2143685709,0,2,-1,True,False
1755604114,231,Interaction,72,-2,-1,4325017689,0,4,0,False,False
1755604125,223,Interaction,75,2,1,9368140752,0,9,2,True,False
1755604138,232,Interaction,73,-2,-1,2015439768,3,5,0,True,False
1755604151,121,Interaction,61,-2,-1,5436701298,6,1,-2,False,False
1755604152,211,Interaction,75,2,1,3798164250,1,7,1,True,False
1755604152,112,Interaction,71,-2,-1,4257698301,0,4,0,True,False
1755604154,133,Interaction,65,1,1,4053972681,4,9,2,True,False
1755604164,212,Interaction,64,0,0,4751632980,6,2,-1,False,False
1755604173,123,Interaction,74,1,1,0435769128,6,9,2,False,False
1755604178,134,Interaction,78,0,0,1452078369,2,5,0,False,False
1755604189,122,Interaction,75,2,1,5241908763,4,9,2,True,False
1755604191,114,Interaction,72,-2,-1,1254783096,2,5,0,False,False
1755604196,231,Interaction,73,2,1,8743295610,2,4,0,True,False
1755604221,113,Interaction,73,-2,-1,2465803971,4,8,2,False,False
1755604240,134,Interaction,75,0,0,1452078369,7,3,-1,True,False
1755604261,231,Interaction,81,2,1,8473295610,1,4,0,True,False
1755604280,123,Interaction,78,0,0,0435796128,1,4,0,False,False
1755604281,233,Interaction,67,-2,-1,5041283697,9,7,1,True,False
1755604287,122,Interaction,72,-1,-1,5241908763,0,5,0,False,False
1755604290,114,Interaction,80,-2,-1,1524783096,0,1,-2,True,False
1755604299,214,Interaction,77,1,1,3872495016,4,4,0,False,False
1755604310,133,Interaction,71,-2,-1,4053972681,3,3,-1,False,False
1755604348,132,Interaction,76,0,0,4527190863,0,4,0,True,False
1755604350,223,Interaction,64,0,0,4035981627,3,5,0,False,False
1755604352,121,Interaction,78,0,0,5436710298,0,5,0,False,False
1755604361,232,Interaction,74,-2,-1,2051439768,5,3,-1,False,False
1755604374,233,Interaction,77,2,1,9678032541,9,1,-2,False,False
1755604382,111,Interaction,79,-2,-1,4365128790,7,7,1,True,False
1755604384,113,Interaction,72,-2,-1,2465803971,3,5,0,True,False
1755604430,124,Interaction,81,-2,-1,2143685709,3,3,-1,True,False
1755604435,232,Interaction,77,0,0,5472160983,0,5,0,False,False
1755604436,132,Interaction,78,1,1,4527190863,1,5,0,False,False
1755604437,121,Interaction,64,0,0,5436710298,6,0,-2,False,False
1755604445,134,Interaction,74,-1,-1,1452078369,7,3,-1,False,False
1755604447,131,Interaction,70,0,0,4153720689,0,4,0,False,False
1755604455,123,Interaction,80,-2,-1,0435796128,7,1,-2,True,False
1755604462,114,Interaction,83,1,1,1524783096,7,0,-2,False,False
1755604462,112,Interaction,67,0,0,4257698301,1,2,-1,True,False
1755604469,231,Interaction,77,2,1,8473295610,5,9,2,False,False
1755604480,214,Interaction,71,-2,-1,1502348967,2,0,-2,True,False
1755604518,124,Interaction,64,0,0,2143685709,7,7,1,False,False
1755604526,131,Interaction,74,1,1,4153720689,8,8,2,False,False
1755604528,212,Interaction,65,-1,-1,3250461798,9,8,2,True,False
1755604533,122,Interaction,81,0,0,5241908763,6,8,2,False,False
1755604563,233,Interaction,81,2,1,9678032541,4,0,-2,True,False
1755604563,114,Interaction,85,-1,-1,1524780396,0,1,-2,True,False
1755604575,222,Interaction,68,-1,-1,2143089567,7,5,0,True,False
1755604590,111,Interaction,76,1,1,4365128790,1,3,-1,False,False
1755604590,121,Interaction,67,-1,-1,5436701298,2,3,-1,True,False
1755604597,112,Interaction,83,-2,-1,4257698301,9,1,-2,False,False
1755604607,212,Interaction,85,-2,-1,3250461879,8,7,1,True,False
1755604610,231,Interaction,71,-2,-1,4325017689,5,1,-2,False,False
1755604618,214,Interaction,86,-2,-1,1502348967,0,1,-2,True,False
1755604621,132,Interaction,80,-2,-1,4527190863,9,3,-1,True,False
1755604624,133,Interaction,84,-2,-1,4053972681,3,3,-1,False,False
1755604640,223,Interaction,79,-2,-1,0425396817,4,3,-1,True,False
1755604674,134,Interaction,76,0,0,1452037869,2,5,0,False,False
1755604724,133,Interaction,85,1,1,4035972681,4,9,2,True,False
1755604728,222,Interaction,87,-2,-1,2143089567,4,0,-2,False,False
1755604761,111,Interaction,68,-1,-1,4365128790,1,3,-1,True,False
1755604778,223,Interaction,76,0,0,4053981627,7,6,1,False,False
1755604778,212,Interaction,86,-2,-1,3250476189,6,6,1,True,False
1755604788,112,Interaction,88,1,1,4257698301,2,5,0,False,False
1755604807,122,Interaction,84,-2,-1,5241980763,3,1,-2,False,False
1755604816,131,Interaction,83,1,1,4153720869,1,1,-2,True,False
1755604831,224,Interaction,89,2,1,8675149203,4,1,-2,True,False
1755604837,133,Interaction,86,-2,-1,4035972681,4,9,2,True,False
1755604844,231,Interaction,80,-2,-1,4325017689,2,2,-1,True,False
1755604867,113,Interaction,91,0,0,2465803971,0,2,-1,True,False
1755604888,131,Interaction,84,-2,-1,4153720869,1,1,-2,False,False
1755604889,132,Interaction,89,2,1,4527190863,6,0,-2,True,False
1755604891,222,Interaction,90,-2,-1,2143089567,3,3,-1,False,False
1755604893,123,Interaction,70,1,1,0435796128,3,5,0,False,False
1755604901,231,Interaction,86,-2,-1,4235017689,0,4,0,True,False
1755604903,214,Interaction,87,-2,-1,1502348967,3,2,-1,False,False
1755604914,122,Interaction,91,-2,-1,5241980763,1,2,-1,True,False
1755604923,223,Interaction,68,-1,-1,0425396817,0,0,-2,True,False
1755604934,214,Interaction,91,-1,-1,1502348967,2,0,-2,True,False
1755604941,134,Interaction,79,-2,-1,1452037869,0,1,-2,True,False
1755604942,124,Interaction,65,-2,-1,2143685709,0,2,-1,True,False
1755604949,131,Interaction,89,1,1,4153720869,7,8,2,False,False
1755604949,233,Interaction,83,2,1,9670832541,6,2,-1,False,False
1755604979,234,Interaction,84,-2,-1,1253470698,1,2,-1,False,False
1755604982,231,Interaction,91,1,1,8473295610,0,8,2,False,False
1755605020,221,Interaction,90,-2,-1,6543201789,5,0,-2,False,False
1755605035,133,Interaction,89,2,1,4039572681,0,4,0,False,False
1755605048,224,Interaction,92,1,1,8675149203,7,2,-1,False,False
1755605051,114,Interaction,88,1,1,1524780396,0,1,-2,False,False
1755605124,112,Interaction,79,2,1,4257698301,3,7,1,True,False
1755605173,213,Interaction,95,-1,-1,0523471869,4,4,0,False,False
1755605188,223,Interaction,88,2,1,9368140752,3,8,2,False,False
1755605189,131,Interaction,65,1,1,4153728069,4,7,1,True,False
1755605205,234,Interaction,90,-2,-1,1253470698,4,4,0,False,False
1755605252,221,Interaction,92,1,1,4619873052,8,5,0,False,False
1755605260,234,Interaction,99,1,1,8764152093,3,4,0,True,False
1755605273,133,Interaction,99,0,0,4039572681,1,0,-2,False,False
1755605283,211,Interaction,98,1,1,3798164250,1,7,1,False,False
1755605294,122,Interaction,99,2,1,5241980763,0,5,0,True,False
1755605307,224,Interaction,96,-2,-1,1203546798,0,1,-2,True,False
1755605307,221,Interaction,95,-2,-1,6543201789,1,5,0,False,False
1755605318,211,Interaction,99,2,1,3798164250,1,7,1,False,False
1755605338,234,Interaction,98,0,0,4315728069,4,7,1,True,False
1755605340,112,Interaction,92,1,1,4257698301,2,5,0,False,False
1755605364,133,Interaction,98,2,1,4039572681,3,9,2,True,False
1755605367,233,Interaction,90,-2,-1,5041283679,2,4,0,False,False
1755605384,113,Interaction,94,-1,-1,2465803971,5,0,-2,False,False
1755605390,112,Interaction,98,1,1,4257698301,4,6,1,True,False
1755605414,234,Interaction,95,-2,-1,1253470698,0,1,-2,False,False
1755605425,223,Interaction,92,1,1,9368140752,8,5,0,False,False
1755605443,221,Interaction,96,-2,-1,6543201789,5,0,-2,True,False
1755605470,131,Interaction,88,2,1,4153728069,2,5,0,False,False
1755605487,224,Interaction,100,-2,-1,1203546798,1,2,-1,True,False
1755605523,222,Interaction,70,-1,-1,2143089567,7,5,0,False,False
1755605531,122,Interaction,95,-2,-1,5241980763,0,5,0,False,False
1755605541,123,Interaction,87,-1,-1,0435796128,4,7,1,False,False
1755605562,214,Interaction,68,-2,-1,1502348967,0,1,-2,False,False
1755605586,131,Interaction,100,-2,-1,4153728069,3,3,-1,False,False
1755605606,211,Interaction,87,-2,-1,6302415789,8,8,2,False,False
1755605622,233,Interaction,105,2,1,9670832541,4,8,2,False,False
1755605634,113,Interaction,96,-1,-1,2465803971,9,1,-2,False,False
1755605644,123,Interaction,103,2,1,0435796128,9,8,2,True,False
1755605646,223,Interaction,100,-2,-1,0425396817,4,3,-1,False,False
1755605667,134,Interaction,94,-2,-1,1452037869,7,8,2,True,False
1755605696,123,Interaction,110,-2,-1,0435796128,8,2,-1,True,False
1755605699,214,Interaction,103,2,1,3872495016,1,8,2,True,False
1755605731,121,Interaction,108,-2,-1,5436701298,5,0,-2,True,False
1755605734,114,Interaction,106,-2,-1,1524780396,3,4,0,False,False
1755605748,224,Interaction,102,-1,-1,1203546798,0,1,-2,False,False
1755605751,111,Interaction,103,2,1,4365128790,0,4,0,False,False
1755605778,122,Interaction,105,2,1,5241980763,4,9,2,True,False
1755605783,114,Interaction,110,-2,-1,1524780396,2,2,-1,True,False
1755605797,211,Interaction,109,-2,-1,6302415879,1,3,-1,True,False
1755605839,233,Interaction,108,-2,-1,5041283679,3,1,-2,True,False
1755605853,133,Interaction,106,-2,-1,4093572681,0,4,0,False,False
1755605856,213,Interaction,82,-1,-1,0523471869,8,6,1,False,False
1755605867,111,Interaction,110,-2,-1,4365128790,7,7,1,True,False
1755605904,114,Interaction,109,-2,-1,1254780396,0,1,-2,False,False
1755605924,212,Interaction,103,2,1,9587264103,3,7,1,False,False
1755605927,112,Interaction,96,-1,-1,4257698301,7,3,-1,False,False
1755605935,121,Interaction,106,-2,-1,5436701298,6,1,-2,False,False
1755605943,113,Interaction,111,-1,-1,2465803971,8,7,1,True,False
1755605943,131,Interaction,107,1,1,4153728069,0,4,0,False,False
1755605983,223,Interaction,109,-2,-1,0425396817,2,2,-1,False,False
1755606020,212,Interaction,110,-2,-1,3250467189,1,2,-1,True,False
1755606024,214,Interaction,108,-2,-1,1502348967,0,1,-2,True,False
1755606123,211,Interaction,102,1,1,3798164250,0,3,-1,False,False
1755606124,212,Interaction,106,-2,-1,3250467189,2,5,0,False,False
1755606139,213,Interaction,93,1,1,6948370251,2,4,0,True,False
1755606156,234,Interaction,70,0,0,4731528069,5,2,-1,False,False
1755606162,222,Interaction,104,-1,-1,2143089567,7,5,0,True,False
1755606164,113,Interaction,107,0,0,2465803791,1,4,0,True,False
1755606164,233,Interaction,112,-2,-1,5041283679,2,4,0,False,False
1755606177,232,Interaction,109,-2,-1,2051439768,0,2,-1,True,False
1755606227,131,Interaction,111,-2,-1,4153728069,3,3,-1,True,False
1755606299,121,Interaction,112,-2,-1,5436701298,0,5,0,False,False
1755606304,134,Interaction,105,2,1,1452083769,7,7,1,False,False
1755606319,113,Interaction,102,-1,-1,2465803791,0,2,-1,False,False
1755606324,111,Interaction,113,0,0,4365128790,3,5,0,True,False
1755606324,133,Interaction,116,2,1,4093572681,3,3,-1,True,False
1755606341,231,Interaction,94,2,1,8473295610,0,8,2,True,False
1755606347,132,Interaction,108,-2,-1,4527109863,5,0,-2,True,False
1755606349,211,Interaction,105,2,1,3798164250,1,7,1,False,False
1755606353,134,Interaction,112,-1,-1,1452078369,1,4,0,False,False
1755606354,124,Interaction,111,-1,-1,2143685709,4,6,1,True,False
1755606366,114,Interaction,82,-2,-1,1254780396,1,2,-1,True,False
1755606373,131,Interaction,117,0,0,4153728069,9,9,2,False,False
1755606374,214,Interaction,107,2,1,8372495016,0,8,2,True,False
1755606396,234,Interaction,93,-2,-1,1253470698,3,3,-1,True,False
1755606418,213,Interaction,114,1,1,6498370251,3,8,2,False,False
1755606439,111,Interaction,116,-2,-1,4365128790,6,8,2,True,False
1755606485,221,Interaction,120,-1,-1,6543201789,3,3,-1,False,False
1755606523,234,Interaction,117,-1,-1,1253470698,8,9,2,False,False
1755606525,214,Interaction,116,-2,-1,1502348967,6,8,2,False,False
1755606529,233,Interaction,118,1,1,9670832541,0,9,2,True,False
1755606534,222,Interaction,112,-2,-1,2143058967,2,4,0,False,False
1755606538,112,Interaction,107,2,1,4257693801,0,4,0,True,False
1755606550,212,Interaction,102,0,0,4751623980,0,4,0,False,False
1755606569,232,Interaction,94,-1,-1,2051439768,8,6,1,True,False
1755606580,223,Interaction,120,2,1,9368140752,6,0,-2,False,False
1755606603,221,Interaction,114,1,1,4619873052,0,4,0,False,False
1755606633,114,Interaction,120,2,1,1254780396,0,1,-2,False,False
1755606645,132,Interaction,111,-2,-1,4527109863,2,2,-1,False,False
1755606660,213,Interaction,121,-2,-1,0523471869,4,4,0,False,False
1755606660,124,Interaction,119,1,1,2143685709,9,9,2,True,False
1755606686,131,Interaction,93,-1,-1,4153728096,1,1,-2,True,False
1755606712,113,Interaction,117,1,1,2465803791,8,9,2,False,False
1755606748,212,Interaction,116,-2,-1,3250467189,0,3,-1,True,False
1755606753,122,Interaction,82,2,1,5241980763,8,6,1,True,False
1755606774,111,Interaction,124,-2,-1,4365812790,4,8,2,False,False
1755606780,133,Interaction,113,0,0,4039572681,0,4,0,True,False
1755606783,222,Interaction,120,0,0,9124785036,1,1,-2,False,False
1755606800,214,Interaction,114,2,1,8372495016,4,4,0,False,False
1755606803,121,Interaction,104,2,1,5436701298,3,6,1,False,False
1755606845,213,Interaction,119,-2,-1,0523471869,1,5,0,True,False
1755606855,234,Interaction,118,-1,-1,1253470698,0,1,-2,False,False
1755606923,232,Interaction,117,-1,-1,2051439678,2,5,0,False,False
1755606932,223,Interaction,124,-2,-1,0425396817,9,7,1,False,False
1755606946,131,Interaction,121,-2,-1,4153728096,0,4,0,False,False
1755606961,113,Interaction,125,-1,-1,2465803971,5,0,-2,False,False
1755607021,213,Interaction,127,2,1,6498370251,2,9,2,True,False
1755607024,123,Interaction,128,-2,-1,0435796128,8,2,-1,True,False
1755607030,231,Interaction,126,-1,-1,4235017689,1,2,-1,True,False
1755607041,214,Interaction,128,0,0,4716503289,9,9,2,True,False
1755607045,111,Interaction,119,2,1,4365812790,0,4,0,True,False
1755607047,212,Interaction,114,1,1,9587264103,3,7,1,False,False
1755607049,234,Interaction,124,-2,-1,1253470698,1,2,-1,False,False
1755607057,231,Interaction,128,-2,-1,4235017689,8,8,2,True,False
1755607070,114,Interaction,104,-1,-1,1254780396,1,2,-1,True,False
1755607072,131,Interaction,125,-2,-1,4153728096,2,5,0,True,False
1755607086,111,Interaction,127,1,1,4365812790,7,7,1,True,False
1755607101,211,Interaction,122,-2,-1,6302415879,1,3,-1,True,False
1755607105,221,Interaction,123,-1,-1,6543201789,7,7,1,True,False
1755607111,224,Interaction,121,-2,-1,1203546798,2,0,-2,False,False
1755607131,213,Interaction,126,-2,-1,0523471869,0,0,-2,True,False
1755607151,121,Interaction,118,1,1,5436701298,1,4,0,False,False
1755607160,114,Interaction,127,2,1,1254780396,8,9,2,True,False
1755607184,232,Interaction,128,-2,-1,2051439678,0,2,-1,True,False
1755607192,133,Interaction,104,2,1,4039572681,4,5,0,True,False
1755607196,224,Interaction,126,-1,-1,1203546798,2,0,-2,True,False
1755607208,234,Interaction,125,-2,-1,1253470698,6,0,-2,False,False
1755607229,123,Interaction,129,-2,-1,0435796218,5,9,2,True,False
1755607273,212,Interaction,121,1,1,9587264103,9,3,-1,False,False
1755607274,132,Interaction,124,-2,-1,4527109863,5,0,-2,False,False
1755607299,124,Interaction,113,-2,-1,2143685790,2,4,0,True,False
1755607360,211,Interaction,131,1,1,3798164250,4,1,-2,False,False
1755607367,112,Interaction,127,2,1,4257693801,8,0,-2,True,False
1755607379,212,Interaction,126,0,0,4751623980,0,4,0,True,False
1755607406,132,Interaction,125,-2,-1,4527109863,2,2,-1,False,False
1755607411,224,Interaction,129,-2,-1,1203546798,0,1,-2,True,False
1755607440,213,Interaction,123,-1,-1,0523471869,1,5,0,True,False
1755607454,134,Interaction,131,1,1,1452078369,0,1,-2,False,False
1755607487,131,Interaction,133,-1,-1,4153728096,5,2,-1,False,False
1755607493,232,Interaction,118,-2,-1,2051439678,0,2,-1,True,False
1755607530,211,Interaction,129,-2,-1,6302415879,8,7,1,True,False
1755607536,121,Interaction,135,-2,-1,5436701298,5,0,-2,True,False
1755607585,213,Interaction,131,0,0,0247936815,0,0,-2,False,False
1755607594,234,Interaction,123,-1,-1,1253407698,9,8,2,False,False
1755607599,134,Interaction,133,-2,-1,1452078369,3,2,-1,True,False
1755607602,221,Interaction,130,-1,-1,6543207189,3,3,-1,True,False
1755607608,222,Interaction,119,1,1,4785931062,8,6,1,True,False
1755607629,212,Interaction,113,0,0,4751623980,0,4,0,True,False
1755607638,224,Interaction,136,-2,-1,1203546798,1,2,-1,True,False
1755607661,114,Interaction,135,-2,-1,1254780936,0,1,-2,True,False
1755607672,213,Interaction,133,-2,-1,0523471869,4,4,0,False,False
1755607674,111,Interaction,138,0,0,4365812790,9,0,-2,False,False
1755607700,222,Interaction,129,-2,-1,2143058967,3,3,-1,True,False
1755607724,223,Interaction,135,-2,-1,0425396817,4,3,-1,True,False
1755607751,134,Interaction,141,0,0,1452078369,0,1,-2,False,False
1755607768,132,Interaction,131,0,0,4527109863,3,7,1,False,False
1755607769,221,Interaction,140,1,1,4619873052,4,8,2,True,False
1755607778,211,Interaction,139,-1,-1,6302415789,7,7,1,False,False
1755607783,224,Interaction,130,-2,-1,1203546798,0,1,-2,True,False
1755607793,121,Interaction,136,-1,-1,5436071298,1,4,0,True,False
1755607827,221,Interaction,143,-1,-1,6534207189,0,6,1,False,False
1755607841,213,Interaction,141,0,0,0247936815,5,3,-1,False,False
1755607871,234,Interaction,138,0,0,4731528069,3,1,-2,False,False
1755607873,232,Interaction,135,-2,-1,2051439678,0,2,-1,True,False
1755607895,224,Interaction,140,1,1,8675149203,4,1,-2,False,False
1755607907,114,Interaction,143,1,1,1254780936,2,5,0,False,False
1755607908,122,Interaction,133,-2,-1,5241980763,5,8,2,False,False
1755607914,133,Interaction,136,1,1,4039572681,6,2,-1,False,False
1755607920,221,Interaction,141,0,0,7542138069,0,7,1,False,False
1755607923,214,Interaction,139,-2,-1,1502348967,7,9,2,False,False
1755607975,213,Interaction,138,-1,-1,0523471869,0,0,-2,False,False
1755607981,222,Interaction,123,-1,-1,2134058967,5,5,0,False,False
1755608002,133,Interaction,143,1,1,4039527681,0,4,0,False,False
1755608034,124,Interaction,134,-2,-1,2143685790,0,2,-1,True,False
1755608056,223,Interaction,130,-1,-1,0432596817,0,0,-2,True,False
1755608057,131,Interaction,144,2,1,4153728096,2,5,0,False,False
1755608060,231,Interaction,137,1,1,8473295610,9,0,-2,True,False
1755608082,232,Interaction,141,-1,-1,2051439678,0,2,-1,True,False
1755608089,213,Interaction,140,2,1,6948370251,1,9,2,True,False
1755608091,222,Interaction,136,2,1,4785963102,5,6,1,False,False
1755608133,133,Interaction,139,-2,-1,4039527681,7,6,1,False,False
1755608156,132,Interaction,143,1,1,4527109863,0,4,0,False,False
1755608218,123,Interaction,149,2,1,0435796218,1,4,0,True,False
1755608231,213,Interaction,144,0,0,0247936815,2,4,0,False,False
1755608256,231,Interaction,149,1,1,8473295061,3,3,-1,True,False
1755608256,211,Interaction,147,1,1,3798164250,5,6,1,False,False
1755608286,114,Interaction,149,1,1,1254780936,0,1,-2,True,False
1755608286,224,Interaction,146,-1,-1,1203546798,4,5,0,False,False
1755608324,232,Interaction,140,0,0,5472160983,0,5,0,True,False
1755608355,131,Interaction,152,0,0,4153728096,2,5,0,False,False
1755608356,233,Interaction,148,1,1,9670832541,8,4,0,False,False
1755608357,111,Interaction,134,-2,-1,4365812709,7,7,1,True,False
1755608368,214,Interaction,144,0,0,4716950328,0,4,0,False,False
1755608368,122,Interaction,139,-2,-1,5241980763,4,9,2,False,False
1755608374,221,Interaction,145,-1,-1,6534207189,7,1,-2,False,False
